Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,R_Open,R_High,R_Low,R_Close,r_Open,r_High,r_Low,r_Close
2000-01-20,47.566217412062684,48.07906072647845,46.79695244043903,46.92516326904297,10790069,0.0,0,-0.018518291775705964,-0.023437274393575347,-0.018816977627265308,-0.018766529346707195,-0.018691901991200407,-0.023716295596363884,-0.018996269669702817,-0.018944855221497244
2000-01-21,46.02768670392958,46.66874083629629,45.89947587745624,46.41231918334961,15114204,0.0,0,-0.03234502955753071,-0.029333349463823155,-0.019178098491030027,-0.01092897818496641,-0.03287969073710597,-0.029772174951619972,-0.019364383799740946,-0.010989138193544795
2000-01-24,47.694445463525,47.9508672133289,47.05339108901525,47.56623458862305,11414778,0.0,0,0.03621209056880792,0.027472915575974755,0.02514005202673264,0.024862265570374742,0.03557184351114592,0.027102307504069695,0.02482923938014818,0.024558228507942224
2000-01-25,46.92516248924297,47.18158414218966,46.02768670392958,46.41231918334961,13997737,0.0,0,-0.016129403891913308,-0.016043152415091355,-0.02179873461500892,-0.024259128670854113,-0.016260898598058612,-0.01617323697187932,-0.022039837292569628,-0.024558228507942263
2000-01-26,46.66872905574433,47.181572232181075,46.41230746752595,46.796939849853516,7499739,0.0,0,-0.005464731924102018,-2.524291796701661e-07,0.008356291422387141,0.008287038296545424,-0.0054797181938369514,-2.5242921153041684e-07,0.00832157090828072,0.00825288932750898
2000-01-27,46.925180214113304,47.9508672133289,46.925180214113304,47.56623458862305,7140986,0.0,0,0.005495139112587699,0.016304988256052866,0.011050360875640708,0.016438996678795448,0.0054800959201153545,0.01617348940109084,0.010989751731084995,0.01630533918043333
2000-01-28,48.72011068942994,48.97653232463746,48.46368905422241,48.59189987182617,11642131,0.0,0,0.03825090211964244,0.021389917866249997,0.032786423687433786,0.021562885775458174,0.03753747241314727,0.02116436428612532,0.032260415312303496,0.021333695569073358
2000-01-31,47.43800238219057,47.56621319943973,46.925159113193914,47.309791564941406,8232734,0.0,0,-0.02631579216665303,-0.028795814204434333,-0.03174603442398172,-0.02638522696718304,-0.02666824984791309,-0.02921854876489184,-0.03226086498397305,-0.02673956380765085
2000-02-01,47.43799354719079,47.69441513393236,47.053361167078435,47.18157196044922,8027696,0.0,0,-1.8624308217862762e-07,0.002695231044672175,0.002732053685215341,-0.002710212838629489,-1.862430995218726e-07,0.0026916054226117534,0.0027283284101044304,-0.0027138921146958876
2000-02-02,46.79695244043903,47.950849897874505,46.66874161183508,46.92516326904297,9805418,0.0,0,-0.013513242420636229,0.0053766203699541215,-0.008174114360877116,-0.0054345092957307495,-0.01360537724933804,0.005362217947826049,-0.00820770561138908,-0.005449329961124066
2000-02-03,46.796939849853516,47.181572232181075,46.28409667341676,46.796939849853516,10432032,0.0,0,-2.6904712502329176e-07,-0.016043045479524065,-0.008242025071461878,-0.002732508749181961,-2.69047161216476e-07,-0.0161731282927622,-0.00827617835102093,-0.0027362488660358643
2000-02-08,45.77125048905276,46.15588284610362,45.25840734631828,45.64303970336914,19295358,0.0,0,-0.021917872495330837,-0.02173919472267738,-0.022160729080137553,-0.024657598342682774,-0.022161637519369306,-0.021978972435292055,-0.02240996711610092,-0.024966688446977848
2000-02-09,46.28410570549242,46.92515980113637,45.643051609848484,46.54052734375,12382961,0.0,0,0.011204745576316011,0.01666693187513557,0.008498846647141178,0.019663187338388566,0.011142437413996783,0.016529562811965624,0.008462934779488531,0.019472364273575085
2000-02-10,45.89947244118183,46.540526525555876,45.89947244118183,46.02768325805664,9652102,0.0,0,-0.008310266741633265,-0.008196738747625498,0.0056179598490739835,-0.011019301133085024,-0.008344989512431072,-0.008230516716766128,0.005602237968419242,-0.011080463356822378
2000-02-11,46.15589638496039,46.925161324709734,45.51484226850261,46.28410720825195,19089385,0.0,0,0.005586642506777428,0.008264513271946994,-0.008379838639150039,0.005571080967896158,0.00557109509786057,0.008230549184920662,-0.008415146876879323,0.005555619893007223
2000-02-14,45.13021623883929,45.643059605189734,44.36095118931362,44.87379455566406,26168879,0.0,0,-0.02222208269050785,-0.027322265567681137,-0.02535197359098651,-0.030470775772821757,-0.022472713149179077,-0.027702459846456355,-0.025678871714812156,-0.03094466114654218
2000-02-15,44.61737777840378,45.13022120114405,44.23274521134857,45.002010345458984,18810191,0.0,0,-0.011363527657865746,-0.01123584633636987,-0.0028900637729321055,0.002857253126563153,-0.011428585868366566,-0.011299445298677121,-0.0028942480711082502,0.0028531789376628047
2000-02-16,45.64307040652713,47.95086610123918,45.514859534598685,47.43802261352539,17841441,0.0,0,0.022988635352295894,0.06250013461098702,0.028985637611322446,0.054131187681756954,0.022728377770241833,0.06062474850912049,0.02857349913674166,0.052716908865090055
2000-02-17,47.181587957566784,48.33548548913771,47.181587957566784,47.69443130493164,10789190,0.0,0,0.03370758227561388,0.008021114510976313,0.03661943462005235,0.005405130257961854,0.03315193364870689,0.007989116365285258,0.03596487502532166,0.00539057496668276
2000-02-18,47.69441540861783,47.9508369968362,46.41230746752595,46.796939849853516,10116832,0.0,0,0.010869228299654976,-0.007957890324448047,-0.016304675686894976,-0.018817531324360814,0.010810582809195115,-0.007989723328499383,-0.016439059638180473,-0.01899683398567559
2000-02-21,46.15590825427178,46.66875167931924,45.38664311670058,45.89948654174805,8839331,0.0,0,-0.03225759538438666,-0.026737496106721825,-0.02209897345748235,-0.019177606719262386,-0.03278933805364125,-0.027101445008441638,-0.022346813922646907,-0.019363882412441576
2000-02-22,45.514827728271484,45.64303851060464,45.13019538127201,45.514827728271484,11567491,0.0,0,-0.013889457498454938,-0.021978585923247196,-0.005650290874546049,-0.008380460054312255,-0.01398681859305762,-0.022223713403028075,-0.005666314153995029,-0.008415773543602267
2000-02-23,45.0019746407571,45.51481765660618,44.873763886794826,45.25839614868164,15418845,0.0,0,-0.01126782442364005,-0.0028092094256315647,-0.005682038207696194,-0.005634022853404308,-0.01133178729274318,-0.0028131626598076995,-0.005698242397830954,-0.00564995382531215
2000-02-24,45.643053091794165,46.412318031543506,45.51484226850261,46.28410720825195,8222217,0.0,0,0.014245562692630331,0.019718861266426746,0.014286262755338841,0.02266344251795127,0.014145048130718575,0.01952696309490932,0.014185175736510496,0.022410442144138225
2000-02-25,46.66875167931924,46.66875167931924,45.643064829224315,45.89948654174805,5538684,0.0,0,0.022472173048158295,0.005525120456199906,0.0028171592898265096,-0.008309994287527989,0.02222339394166712,0.005509912967926555,0.0028131985335715145,-0.008344714775223746
2000-02-28,45.89946127473638,46.02767206042,44.61735341790017,45.64303970336914,14537673,0.0,0,-0.01648405789529106,-0.0137368066603617,-0.022472448227609076,-0.005587139589146695,-0.016621431721906804,-0.013832029634328231,-0.02272880156342267,-0.0056028060345363
2000-02-29,46.155899432526915,46.155899432526915,45.51484527374182,45.77126693725586,7043558,0.0,0,0.005586953542996875,0.002785875677974614,0.020115309113820867,0.002809349130120653,0.005571404406037704,0.002782002318459151,0.019915669057523823,0.0028054102841909767
2000-03-01,46.28411026428393,46.412321096040955,45.25842361022778,45.77126693725586,11562599,0.0,0,0.002777777777777768,0.005555555555555536,-0.005633802816901401,0.0,0.0027739268827252244,0.005540180375615351,-0.005649732542119021,0.0
2000-03-02,45.77125340158289,45.77125340158289,44.74556705084714,45.13019943237305,8791949,0.0,0,-0.011080624857485843,-0.01381244633578027,-0.011331737132460273,-0.014005893823336835,-0.011142472277521956,-0.013908725770412283,-0.011396430455149653,-0.014104901905822217
2000-03-03,44.87377429076798,45.25840664183171,44.617352723392166,44.74556350708008,10539867,0.0,0,-0.019607920782520383,-0.011204560103513339,-0.0028654084841360783,-0.00852280579591369,-0.01980270649435364,-0.01126780404451616,-0.002869521626126914,-0.008559332593843892
2000-03-06,44.873782251611615,45.13020386447796,44.360939025878906,44.360939025878906,12136705,0.0,0,1.7740526092602238e-07,-0.0028326842871054803,-0.005746950051091382,-0.00859581265839493,1.7740524518971093e-07,-0.002836703929954715,-0.0057635273115051264,-0.008632969739458037
2000-03-07,43.71989174335324,44.23273504826061,43.591680917126396,43.84810256958008,11561868,0.0,0,-0.02571413530039446,-0.019886212322735686,-0.017340888755843165,-0.01156054104264237,-0.02605052281619514,-0.020086604182989718,-0.017493003063769497,-0.011627883611371547
2000-03-08,43.20705836586803,45.51485376819926,43.20705836586803,45.002010345458984,18341869,0.0,0,-0.011729978209819691,0.028985743670152386,-0.00882330167514267,0.026316025284055078,-0.011799317167230466,0.028573602207980553,-0.00886245749392073,0.025975716167185362
2000-03-09,45.51483181389895,45.77125340158289,44.87377784468911,45.13019943237305,10370819,0.0,0,0.05341195478963634,0.005633317744783595,0.038575166694007734,0.0028485191201463866,0.052034376768310825,0.00561750994947999,0.037849741776354466,0.0028444697774881915
2000-03-10,45.002010345458984,45.25843205682912,44.74558863408885,45.002010345458984,7541900,0.0,0,-0.011267128713927654,-0.011204004842393811,-0.0028566618804400923,-0.0028404281063758585,-0.011331083654806824,-0.011267242491599126,-0.0028607499262890274,-0.002844469777488076
2000-03-13,44.538089752197266,45.32175115546173,44.40747951831985,44.538089752197266,7209079,1.612,0,-0.010308885974213644,0.0013990563913726106,-0.0075562558475632535,-0.010308885974213644,-0.010362390572070211,0.0013980786238411878,-0.0075849489819412716,-0.010362390572070211
2000-03-14,44.66868989657512,44.66868989657512,44.14624907907131,44.276859283447266,7866243,0.0,0,0.0029323247832246935,-0.014409444521384374,-0.005882577486541973,-0.005865327188558034,0.002928033905026655,-0.014514268758315742,-0.005899948001250106,-0.005882595777128292
2000-03-15,44.40747951831985,44.538089752197266,44.01564881668762,44.538089752197266,7118215,0.0,0,-0.0058477286631881675,-0.002923751394550367,-0.002958354675835939,0.00589993222142704,-0.005864893578336392,-0.0029280339050265563,-0.0029627392565951703,0.005882595777128312
2000-03-16,44.66868835271791,45.452349551888396,44.53807815285616,44.929908752441406,6463759,0.0,0,0.005882090972767262,0.02052759345490407,0.011869172674116468,0.008797391231284424,0.005864859015933957,0.020319742054493425,0.0117992864946908,0.008758919653417381
2000-03-17,46.75844440460205,47.28088512420655,46.36661386489868,47.0196647644043,15601690,0.0,0,0.04678346575531345,0.040229726083372164,0.04105555937476524,0.04651146797286421,0.045722096512153865,0.039441579225355516,0.0402351593659576,0.0454622212508159
2000-03-20,45.97477972170727,46.62783057002698,45.97477972170727,46.236000061035156,6563039,0.0,0,-0.01675985360235066,-0.013812231993204027,-0.008450781942652141,-0.01666674374000232,-0.01690188918226974,-0.013908508425798518,-0.008486692256985158,-0.016807196696047685
2000-03-21,46.36661289760045,46.497223074776784,45.45234165736607,45.71356201171875,5551367,0.0,0,0.008522785280647538,-0.002801063091581013,-0.01136357949953437,-0.011299378160453899,0.00848667139502954,-0.002804993409897975,-0.011428638305912047,-0.0113637011326044
2000-03-22,47.01965716706604,47.01965716706604,46.23599621428161,46.62782669067383,8132898,0.0,0,0.014084364344400857,0.011235812759163633,0.01724123616826989,0.019999856469743227,0.013986101258791945,0.011173159882177142,0.01709429264335214,0.0198024865802318
2000-03-23,47.28088387406968,47.41149405051739,46.36661263893574,46.88905334472656,7006562,0.0,0,0.0055556914435908045,0.008333469596749854,0.0028249942760785185,0.0056023767907025235,0.005540315512878863,0.008298937951958546,0.002821011478904877,0.005586741845903091
2000-03-24,46.88904193173284,48.45636366761249,46.88904193173284,48.06453323364258,13638806,0.0,0,-0.008287534204743152,0.02203831872460693,0.01126735948699431,0.02506938837672701,-0.008322066741747491,0.021798984938329175,0.011204355608607773,0.024760306276396877
2000-03-27,49.10944984072731,49.89311127435594,49.10944984072731,49.370670318603516,16693003,0.0,0,0.04735451648227795,0.029650338944103405,0.04735451648227795,0.02717465451316836,0.04626747675544496,0.029219267852969463,0.04626747675544496,0.026811979304486058
2000-03-28,49.109427257250715,49.24003743612638,48.32576618399671,48.58698654174805,6880481,0.0,0,-4.59860101553744e-07,-0.013089459076592536,-0.015957899330419134,-0.015873468433750815,-4.5986020728943296e-07,-0.013175881018771875,-0.01608659761183173,-0.016000801206648502
2000-03-29,48.195161273758806,48.195161273758806,47.67272050114353,47.93394088745117,6328300,0.0,0,-0.018616913992962947,-0.02122005215213274,-0.013513405671971346,-0.013440752365569075,-0.01879239003054964,-0.02144843408866582,-0.013605542736961032,-0.013531896899758544
2000-03-30,48.064540915293236,48.717591742946674,47.54210025317048,47.67271041870117,8699230,0.0,0,-0.00271023802002901,0.010839894615568335,-0.0027399369408740437,-0.005449801621013606,-0.0027139173645281465,0.01078156411035638,-0.0027436974386826204,-0.0054647059650107035
2000-03-31,47.15027986254011,47.803330830165315,47.019669669015066,47.542110443115234,4128919,0.0,0,-0.019021528872279814,-0.01876654571936487,-0.010988799009159833,-0.002739512279434142,-0.019204765500890075,-0.018944871907289464,-0.011049621851425108,-0.0027432716105910164
2000-04-03,48.06454520089285,48.32576555524553,45.582951834542406,45.71356201171875,16216259,0.0,0,0.01939045411857898,0.010928835208916965,-0.030555676902584095,-0.038461658818961464,0.019204854664322098,0.01086954706517607,-0.03103223441945634,-0.039220838325009055
2000-04-05,45.19111992204693,46.62783182708311,45.19111992204693,46.36661148071289,11636219,0.0,0,-0.05978263742715173,-0.03513516461982091,-0.008596018834360564,0.01428568329080826,-0.06164419366956505,-0.03576725441698933,-0.008633177703061283,0.014184604433597911
2000-04-06,46.36660775345854,47.019658566887536,45.58294677734375,45.58294677734375,6937849,0.0,0,0.026011478216058537,0.00840328028241788,0.008670439147618003,-0.016901487478659494,0.025678934031086207,0.008368169283911108,0.008633066758097467,-0.017045947659593927
2000-04-07,46.23599759077274,46.23599759077274,45.58294677734375,45.58294677734375,6925430,0.0,0,-0.0028169014084507005,-0.01666666666666672,0.0,0.0,-0.0028208763416413406,-0.01680711831638129,0.0,0.0
2000-04-10,45.97478507157695,45.97478507157695,44.929903592677476,45.191123962402344,5257147,0.0,0,-0.005649548680829564,-0.005649548680829564,-0.014326480204453484,-0.008595820205642202,-0.005665567743116961,-0.005665567743116961,-0.014430095036468419,-0.008632977352142548
2000-04-11,45.19111628928635,45.844167102715346,45.06050612660055,45.58294677734375,4660374,0.0,0,-0.0170456214438095,-0.002841078401089936,0.0029068064580570763,0.008670348966478336,-0.01719257033293333,-0.0028451219247917284,0.0029025898654010027,0.008632977352142659
2000-04-12,45.45234165736607,46.8890536063058,45.45234165736607,45.71356201171875,8754896,0.0,0,0.005780458407079747,0.022792136265652907,0.008695764083621826,0.002865440775757788,0.00576381566171402,0.022536275967376743,0.00865817368807834,0.002861343225995955
2000-04-13,45.45234557050106,45.844176135764,45.060515005238116,45.32173538208008,8597089,0.0,0,8.609314394725232e-08,-0.022284038388040273,-0.008620604304210855,-0.00857134321622599,8.609314024123781e-08,-0.022536078929272774,-0.008657976649974454,-0.008608288443460064
2000-04-14,45.19111124674479,45.71355183919271,44.929890950520836,45.45233154296875,8013850,0.0,0,-0.00574743328374705,-0.0028493105903889537,-0.0028988584507322335,0.00288153487035947,-0.005764013337445026,-0.002853377603101278,-0.002903068278656181,0.002877391206920212
2000-04-17,44.40746552762929,44.929906298542576,44.015634949444326,44.66868591308594,13178188,0.0,0,-0.01734070478676153,-0.017142521399491684,-0.02034850256109766,-0.017241043600634387,-0.017492815848221085,-0.017291155510764964,-0.020558385421740655,-0.017391401112573045
2000-04-18,45.191123962402344,45.58295451698965,44.929903592677476,45.191123962402344,8700072,0.0,0,0.017646997536607367,0.01453482262143635,0.020771451878026204,0.01169584550422953,0.01749309722337232,0.01443020460488403,0.02055866679689188,0.011627977770974225
2000-04-19,46.366618012431005,46.497228204015315,45.45234667134081,45.84417724609375,14582088,0.0,0,0.026011613497523012,0.02005735908770223,0.011627959040368063,0.014450919260931228,0.025679065882881658,0.0198588601147932,0.01156087386626608,0.014347499873331697
2000-04-20,45.71356705450944,45.97478743767807,45.45234667134081,45.84417724609375,4627800,0.0,0,-0.014084507042253502,-0.011235955056179692,0.0,0.0,-0.014184634991956413,-0.011299555253933282,0.0,0.0
2000-04-25,45.71356705450944,46.366618012431005,45.71356705450944,45.84417724609375,4745733,0.0,0,0.0,0.008522727272727293,0.005747126436781658,0.0,0.0,0.008486613877318725,0.0057306747089850745,0.0
2000-04-26,46.49721787192605,46.49721787192605,45.8441670591181,45.97477722167969,3715358,0.0,0,0.01714263112485126,0.0028166785737968603,0.002856920013547093,0.0028487800072158898,0.016997354159832757,0.002812719167876168,0.0028528467736680333,0.002844729923492892
2000-04-27,45.71355694002955,45.974777265401144,45.45233661465795,45.58294677734375,3383836,0.0,0,-0.016853931649309595,-0.011235954115877078,-0.008547007604148726,-0.008522726329844299,-0.01699757541758314,-0.011299554302945412,-0.008583742740403551,-0.008559252444681944
2000-04-28,45.71355694002955,45.974777265401144,45.321726451972154,45.58294677734375,3600180,0.0,0,0.0,0.0,-0.002873563218390829,0.0,0.0,0.0,-0.002877699827615169,0.0
2000-05-02,45.97478507157695,45.97478507157695,44.929903592677476,45.191123962402344,4266439,0.0,0,0.005714456477103891,1.697925748889162e-07,-0.008645364816582957,-0.008595820205642202,0.005698190907198204,1.6979256047415857e-07,-0.008682952780900505,-0.008632977352142548
2000-05-03,45.191130375516586,45.45235078231148,44.929909968721695,45.06052017211914,32018800,0.0,0,-0.01704531505346496,-0.01136349606533471,1.4191092589932452e-07,-0.0028900319096258897,-0.017192258629457082,-0.011428553912707013,1.4191091582997004e-07,-0.0028942161154486496
2000-05-04,44.66868835271791,44.929908752441406,44.53807815285616,44.929908752441406,3582441,0.0,0,-0.011560720399278246,-0.01149427963302152,-0.008720957067092083,-0.002898577716786921,-0.011628065065734303,-0.011560849471691146,-0.008759207160496815,-0.002902786728576561
2000-05-05,44.538084525061066,44.929915180706764,44.407474306512505,44.7993049621582,4481030,0.0,0,-0.0029238339533400604,1.4307318974005057e-07,-0.0029324086660277304,-0.002906834086906618,-0.002928116705908863,1.4307317950508274e-07,-0.0029367166001301164,-0.002911067134278807
2000-05-08,44.799293744457934,44.799293744457934,43.75441225770673,44.01563262939453,9720993,0.0,0,0.005864850771700514,-0.0029072264152619764,-0.01470612906958324,-0.017492957389085295,0.00584771948341182,-0.0029114606064697276,-0.014815336184151994,-0.01764776721258953
2000-05-09,44.015633859577974,44.146244049072266,43.75441348058938,44.146244049072266,4024699,0.0,0,-0.017492683910377615,-0.014577231933850632,2.794878461997996e-08,0.0029673870821638193,-0.01764748886479378,-0.01468452373413681,2.7948784229412688e-08,0.002962993079441303
2000-05-10,43.88502883911133,43.88502883911133,43.4931982244764,43.88502883911133,5715797,0.0,0,-0.0029672416142707547,-0.005917042674583484,-0.005970032171242701,-0.005917042674583484,-0.002971652603477654,-0.005934617734134631,-0.005987924058942771,-0.005934617734134631
2000-05-12,43.88503858281021,44.66869998607468,43.623818115055386,44.538089752197266,8879849,0.0,0,2.2202785632252642e-07,0.017857368849782507,0.0030032256976098015,0.014881177712794624,2.2202783167434556e-07,0.017699799127232768,0.00299872502408842,0.014771539348144194
2000-05-15,44.66869998607468,44.79931021995209,44.40747951831985,44.538089752197266,3737455,0.0,0,0.017857142857142794,0.0029239766081872176,0.017964071856287456,0.0,0.017699577099400857,0.002919710103334846,0.017804624633506686,0.0
2000-05-16,44.929906298542576,45.0605164912709,44.53807572035761,44.66868591308594,6079957,0.0,0,0.005847636321391292,0.005830586900475998,0.0029408604913927494,0.0029322353431699977,0.005830605258173285,0.005813654812799973,0.002936544620689808,0.002927944726468468
2000-05-17,44.92991030532702,44.92991030532702,44.01563887469536,44.276859283447266,7498145,0.0,0,8.917856231249743e-08,-0.002898461804564212,-0.01173011714611305,-0.008771841428267368,8.917855833608968e-08,-0.0029026704794033265,-0.011799457752596876,-0.008810540503596745
2000-05-18,43.88502131281672,44.146241677773965,43.36258058290224,43.49319076538086,9200872,0.0,0,-0.02325597770860488,-0.017442025194965516,-0.01483696041882443,-0.017699279730967188,-0.023530665064256023,-0.017595929544441367,-0.014948129089934925,-0.017857785054068164
2000-05-19,43.4931982244764,44.14624924886794,43.23197781471979,43.88502883911133,6366608,0.0,0,-0.008928401459517676,1.715003064006737e-07,-0.0030118772090318435,0.009009182054363407,-0.008968498482468624,1.7150029169449784e-07,-0.0030164220391339187,0.008968841483052293
2000-05-22,43.36258058290224,43.62380094785948,43.10136021794499,43.49319076538086,5523227,0.0,0,-0.0030031739882641073,-0.011834488997315096,-0.00302131901840319,-0.00892874139759603,-0.003007692564246942,-0.011905074006610025,-0.0030258924168288267,-0.008968841483052188
2000-05-23,43.623795808251224,44.01562630952294,43.623795808251224,43.7544059753418,3846064,0.0,0,0.006023977859195506,0.008981917053302757,0.012121092876524076,0.0060058874817907615,0.0060059062435968745,0.008941819559046417,0.012048220699559608,0.005987924028007677
2000-05-24,43.36257044858443,43.493180600538,43.10135014467729,43.23196029663086,4408808,0.0,0,-0.005988139152654504,-0.011869550720715605,-0.011976162410771152,-0.01194041301818538,-0.006006139954756555,-0.011940556266462628,-0.012048454410719289,-0.012012272342548324
2000-05-25,43.754413731126895,43.88502392136907,43.23197297015822,43.36258316040039,3921354,0.0,0,0.009036440379084132,0.009009304801825158,0.0030305970704507246,0.003021442073717573,0.008995856060343674,0.0089689631345263,0.0030260140683028916,0.0030168866911914577
2000-05-26,43.10136021794499,43.62380094785948,42.970750035466374,43.49319076538086,5495982,0.0,0,-0.014925431687759505,-0.00595244003917228,-0.0060423551539542375,0.0030119885731287876,-0.015037936805146628,-0.0059702264271100335,-0.006060684052297191,0.0030074616233491864
2000-05-29,43.88502244355063,44.01563262939453,43.62380207186283,44.01563262939453,3141539,0.0,0,0.0181818444161157,0.008982061925401297,0.015197594546463744,0.012012038087339416,0.018018531268505902,0.008941963141488967,0.015083267977156253,0.011940466137745534
2000-05-30,44.14624907907131,44.407469487823214,43.885028670319414,44.276859283447266,5985547,0.0,0,0.005952523685198052,0.00890222030267962,0.0059881666899701536,0.005934860831201094,0.005934877408048699,0.008862829146079495,0.005970308874737892,0.005917318916322625
2000-05-31,44.929908752441406,45.32173935202665,44.79929855257966,44.929908752441406,6408054,0.0,0,0.01775144411400542,0.02058820002013695,0.02083329805088141,0.01474922746470142,0.017595727327977324,0.020379127774249686,0.0206192526403332,0.014641515430545695
2000-06-01,44.929904816817135,45.45234557050106,44.66868443997518,45.32173538208008,4460986,0.0,0,-8.759475322861476e-08,0.0028817565332159845,-0.0029155392344185627,0.008720841873897323,-8.759475706503538e-08,0.0028776122328582816,-0.0029197976980917194,0.008683034978703917
2000-06-02,45.974772135416664,45.974772135416664,45.32172139485677,45.45233154296875,3759932,0.0,0,0.023255498155616783,0.011493940705552097,0.01461956990829072,0.00288153487035947,0.02298920960400388,0.011428387202927772,0.01451373426355923,0.002877391206920212
2000-06-05,46.497222815383445,47.28088387406968,46.497222815383445,46.88905334472656,12065234,0.0,0,0.011363855777858367,0.028409314021305532,0.025936821999441362,0.03160941920877258,0.0112997722028035,0.028013253176544208,0.02560616785404142,0.031120125662674757
2000-06-07,47.280872365702756,48.195143378299214,46.62782164241957,48.06453323364258,13308020,0.0,0,0.016853685077725666,0.019336768463648513,0.002808744676099595,0.02506938837672701,0.016713237569485388,0.01915218881050093,0.0028048075233533826,0.024760306276396877
2000-06-08,48.195151080823926,48.32576124635461,47.28087992210911,47.67271041870117,6654656,0.0,0,0.019337179484538947,0.0027101873529067344,0.014005764298785417,-0.008152015396399426,0.019152592034263952,0.0027065214172506706,0.013908589865639634,-0.008185424766931617
2000-06-09,47.67271166942158,48.19515234525086,47.15027099359231,47.803321838378906,6509722,0.0,0,-0.010840082449917188,-0.0027026765380462336,-0.002762404776137095,0.0027397523348389186,-0.010899264222472855,-0.0027063353621798888,-0.0027662272573271245,0.002736006054437804
2000-06-12,47.67271166942158,47.933932007336225,47.280881162549626,47.803321838378906,4613164,0.0,0,0.0,-0.005420054200541924,0.0027700831024930483,0.0,0.0,-0.005434795985956833,0.00276625349289011,0.0
2000-06-13,47.54210150046426,47.933932007336225,47.280881162549626,47.803321838378906,5354640,0.0,0,-0.002739726027397249,0.0,0.0,0.0,-0.0027434859457508326,0.0,0.0,0.0
2000-06-14,47.803325468494045,48.71759672062372,47.803325468494045,48.58698654174805,8866655,0.0,0,0.005494581850304492,0.016348851022018218,0.011049800534560283,0.016393519806399137,0.0054795417031769005,0.016216647527796505,0.01098919751414647,0.016260596810331412
2000-06-15,48.58698901008157,49.3706501231474,48.58698901008157,48.848209381103516,8977879,0.0,0,0.01639349425813519,0.013404877220620781,0.01639349425813519,0.005376395161511338,0.01626057167413783,0.013315826778129458,0.01626057167413783,0.005361993943742959
