,High,Phat_High,Low,Phat_Low,Close,Order_Price_Short,Order_Price_Long,Order_Success_Short,Order_Success_Long,Trade_Price_Short,Trade_Price_Long,Transaction,Cash,Position,Balance
2017-02-10,54.40143220039833,53.54796251195893,53.71587050354868,53.062131176812954,54.078819274902344,53.60108249020393,53.18798925870843,1,0,53.71587050354868,0.0,53.71587050354868,899.990336875853,-21,-235.6648678970962
2017-02-13,54.15947230553423,54.35830369627337,53.796523535525836,53.76867995654628,53.95783615112305,53.54796251195893,53.062131176812954,1,0,53.796523535525836,0.0,53.796523535525836,953.7868604113788,-22,-233.2855349133282
2017-02-14,54.28045614617147,54.25423817552913,53.95783706297212,53.78162610174537,54.038490295410156,54.35830369627337,53.76867995654628,0,0,0.0,0.0,0.0,953.7868604113788,-22,-235.0599260876446
2017-02-15,54.84503515719822,54.208426514432574,54.199796988087584,53.9671620255096,54.60306930541992,54.25423817552913,53.78162610174537,1,0,54.25423817552913,0.0,54.25423817552913,1008.041098586908,-23,-247.8294954377502
2017-02-16,55.12732534078143,54.930411354230436,54.72405301765436,54.212761019295115,55.08700180053711,54.208426514432574,53.9671620255096,1,0,54.72405301765436,0.0,54.72405301765436,1062.7651516045623,-24,-259.3228916083283
2017-02-17,55.08700180053712,55.114165705570755,54.84503594528194,54.7561752087294,55.08700180053711,54.930411354230436,54.212761019295115,1,0,54.930411354230436,0.0,54.930411354230436,1117.6955629587928,-25,-259.4794820546349
2017-02-20,55.73223786502596,55.15336171654891,54.92569316031228,54.8373581815305,55.65158462524414,55.114165705570755,54.7561752087294,1,0,55.114165705570755,0.0,55.114165705570755,1172.8097286643635,-26,-274.1314715919841
2017-02-21,55.65157581033943,55.74323221194326,52.7480165639676,54.92781853388157,52.86899948120117,55.15336171654891,54.8373581815305,1,1,55.15336171654891,54.8373581815305,0.3160035350184103,1173.125732199382,-26,-201.46825431184857
2017-02-22,53.030307363199526,55.682498727759636,52.14310953534109,52.58284668743008,52.7883415222168,55.74323221194326,54.92781853388157,0,1,0.0,53.030307363199526,-53.030307363199526,1120.0954248361825,-25,-199.61311321923745
2017-02-23,53.26895797792715,52.90750644231119,52.85537912143814,52.16329939218521,52.979454040527344,55.682498727759636,52.58284668743008,0,0,0.0,0.0,0.0,1120.0954248361825,-25,-204.39092617700112
2017-02-24,52.89673270203887,53.15326767894171,52.524511125980396,52.92913066497765,52.56586837768555,52.90750644231119,52.16329939218521,0,0,0.0,0.0,0.0,1120.0954248361825,-25,-194.0512846059562
2017-02-27,52.31772080678788,52.95646926307327,51.90414198618086,52.475810871222926,52.110931396484375,53.15326767894171,52.92913066497765,0,1,0.0,52.31772080678788,-52.31772080678788,1067.7777040293945,-24,-182.8846494862305
2017-02-28,52.069582622648454,52.23309325167192,51.61464647698636,51.86681044021908,51.69736099243164,52.95646926307327,52.475810871222926,0,1,0.0,52.069582622648454,-52.069582622648454,1015.708121406746,-23,-173.3311814191817
2017-03-01,52.23501438736933,52.13825511812887,51.697360575244204,51.61149140917573,52.02822494506836,52.23309325167192,51.86681044021908,1,1,52.23309325167192,51.86681044021908,0.3662828114528338,1016.0744042181989,-23,-180.5747695183734
2017-03-02,53.103518960564635,52.07124937596086,52.524511125980396,51.712123710805315,52.56586837768555,52.13825511812887,51.61149140917573,1,0,52.524511125980396,0.0,52.524511125980396,1068.5989153441792,-24,-192.98192572027392
2017-03-03,52.52451173684343,53.176062666474316,52.152290156456,52.58475157277968,52.31772232055664,52.07124937596086,51.712123710805315,1,0,52.152290156456,0.0,52.152290156456,1120.7512055006353,-25,-187.19185251328076
2017-03-06,52.731303290701476,52.54127138346381,52.23500993363736,52.096493926814006,52.2763671875,53.176062666474316,52.58475157277968,0,1,0.0,52.58475157277968,-52.58475157277968,1068.1664539278556,-24,-186.46635857214437
2017-03-07,52.52451386603206,52.65139666682661,52.2763671875,52.2525515849936,52.2763671875,52.54127138346381,52.096493926814006,0,0,0.0,0.0,0.0,1068.1664539278556,-24,-186.46635857214437
2017-03-08,52.40044107661055,52.54885514544719,52.11093713246163,52.276082457381996,52.23501205444336,52.65139666682661,52.2525515849936,0,1,0.0,52.2525515849936,-52.2525515849936,1015.913902342862,-23,-185.49137490933526
2017-03-09,52.19364012595844,52.332761697682436,51.86277899927895,52.09622940150375,51.98685073852539,52.54885514544719,52.276082457381996,0,1,0.0,52.19364012595844,-52.19364012595844,963.7202622169036,-22,-179.99045403065497
2017-03-10,52.152288647473874,52.26364772128315,51.73870982686686,51.84838364130818,52.110931396484375,52.332761697682436,52.09622940150375,0,1,0.0,52.09622940150375,-52.09622940150375,911.6240328153999,-21,-182.70552651077196
2017-03-13,53.434389535728506,52.0920585254358,52.400442345367225,51.736374311343255,53.22760009765625,52.26364772128315,51.84838364130818,1,0,52.400442345367225,0.0,52.400442345367225,964.0244751607671,-22,-206.9827269876704
2017-03-14,53.0207988943384,53.51446030768766,52.524505615234375,52.454529679567024,52.524505615234375,52.0920585254358,51.736374311343255,1,0,52.524505615234375,0.0,52.524505615234375,1016.5489807760015,-23,-191.51464837438914
2017-03-15,52.938088062974,53.07179447853558,52.235005343030004,52.51165658259194,52.68994140625,53.51446030768766,52.454529679567024,0,1,0.0,52.454529679567024,-52.454529679567024,964.0944510964345,-22,-195.08425984106555
2017-03-16,53.31031461074259,52.86131915004916,52.81402122151174,52.20824283129542,53.22760009765625,53.07179447853558,52.51165658259194,1,0,53.07179447853558,0.0,53.07179447853558,1017.16624557497,-23,-207.0685566711237
2017-03-17,53.268961377476664,53.35874611638083,52.81402208202016,52.86718257864329,53.062171936035156,52.86131915004916,52.20824283129542,1,0,52.86131915004916,0.0,52.86131915004916,1070.0275647250191,-24,-203.4645617398246
2017-03-20,52.689937760054285,53.226459306114776,52.44179112050227,52.79451936233449,52.524505615234375,53.35874611638083,52.86718257864329,0,1,0.0,52.689937760054285,-52.689937760054285,1017.3376269649649,-23,-190.72600218542573
2017-03-21,52.938088062974,52.73914337978308,52.400434343942045,52.41284139021397,52.68994140625,53.226459306114776,52.79451936233449,0,1,0.0,52.79451936233449,-52.79451936233449,964.5431076026304,-22,-194.63560333486964
2017-03-22,52.359077635274005,52.9013530663733,52.028216474671815,52.40858843411425,52.19364547729492,52.73914337978308,52.41284139021397,0,1,0.0,52.359077635274005,-52.359077635274005,912.1840299673563,-21,-183.88252505583705
2017-03-23,52.441795715112384,52.34695004412083,52.110931396484375,52.000510366418446,52.110931396484375,52.9013530663733,52.40858843411425,0,1,0.0,52.40858843411425,-52.40858843411425,859.7754415332421,-20,-182.4431863964454
2017-03-24,52.40043530876689,52.40769588986346,52.110931396484375,52.12848444714225,52.110931396484375,52.34695004412083,52.000510366418446,1,0,52.34695004412083,0.0,52.34695004412083,912.1223915773629,-21,-182.20716774880896
2017-03-27,52.19365204820007,52.45062493129101,51.73871592300053,52.1074550420683,51.90414810180664,52.40769588986346,52.12848444714225,0,1,0.0,52.12848444714225,-52.12848444714225,859.9939071302207,-20,-178.08905490591212
2017-03-28,52.56586686153068,52.11810571865044,52.02821629415902,51.709625713981104,52.35907745361328,52.45062493129101,52.1074550420683,1,1,52.45062493129101,52.1074550420683,0.3431698892227075,860.3370770194434,-20,-186.8444720528222
2017-03-29,52.77265779156736,52.610381858065416,52.40043621550889,52.06159266036477,52.56586837768555,52.11810571865044,51.709625713981104,1,0,52.40043621550889,0.0,52.40043621550889,912.7375132349523,-21,-191.14572269644418
2017-03-30,52.731295007420336,52.77242242501388,52.35907347041446,52.41864284484562,52.524505615234375,52.610381858065416,52.06159266036477,1,0,52.610381858065416,0.0,52.610381858065416,965.3478950930178,-22,-190.19122844213848
2017-03-31,52.81401351996036,52.729519784466234,52.35907745361328,52.34306779406917,52.35907745361328,52.77242242501388,52.41864284484562,1,1,52.77242242501388,52.41864284484562,0.3537795801682577,965.7016746731861,-22,-186.19802930630613
2017-04-03,52.56587262166064,52.822597435160894,52.23501142595085,52.359680355340124,52.483158111572266,52.729519784466234,52.34306779406917,0,1,0.0,52.34306779406917,-52.34306779406917,913.3586068791169,-21,-188.78771346390067
2017-04-05,52.44179510999382,52.53797187122124,51.98685588829078,52.22481633205977,52.35907745361328,52.822597435160894,52.359680355340124,0,1,0.0,52.359680355340124,-52.359680355340124,860.9989265237767,-20,-186.1826225484889
2017-04-06,52.48315661216942,52.4294901679323,52.110935016693226,51.971203490684836,52.2763671875,52.53797187122124,52.22481633205977,0,1,0.0,52.22481633205977,-52.22481633205977,808.774110191717,-19,-184.476866370783
2017-04-07,52.441797232471146,52.50095473569593,51.945500740169216,52.127658438783996,52.31772232055664,52.4294901679323,51.971203490684836,1,1,52.4294901679323,51.971203490684836,0.4582866772474645,809.2323968689644,-19,-184.80432722161174
2017-04-10,52.648588587720866,52.43344015697571,52.317724247334375,51.92809014437133,52.44179916381836,52.50095473569593,52.127658438783996,1,0,52.50095473569593,0.0,52.50095473569593,861.7333516046604,-20,-187.10263167170683
2017-04-11,52.77265590670602,52.664462674386286,52.317719843486024,52.350797293051095,52.68994140625,52.43344015697571,51.92809014437133,1,0,52.43344015697571,0.0,52.43344015697571,914.1667917616361,-21,-192.3219777696139
2017-04-12,53.26894710555997,52.78294357266274,52.565861299817016,52.30485481242598,53.103511810302734,52.664462674386286,52.350797293051095,1,0,52.664462674386286,0.0,52.664462674386286,966.8312544360224,-22,-201.44600539063777
2017-04-13,52.89673288965747,53.280304003091295,52.40043640136719,52.58408655765576,52.40043640136719,52.78294357266274,52.30485481242598,1,0,52.78294357266274,0.0,52.78294357266274,1019.6141980086851,-23,-185.59583922276022
2017-04-18,52.317718164915476,52.91591251830898,51.49056056547017,52.37911630448849,51.6146354675293,53.280304003091295,52.58408655765576,0,1,0.0,52.317718164915476,-52.317718164915476,967.2964798437696,-22,-168.22550044187494
2017-04-19,51.53192540041123,52.24266953887634,51.15970379479475,51.42631841034137,51.366493225097656,52.91591251830898,52.37911630448849,0,1,0.0,51.53192540041123,-51.53192540041123,915.7645544433584,-21,-162.93180328369237
2017-04-20,51.4905662536621,51.49239090868484,51.118344661721025,51.16269520656166,51.49056625366211,52.24266953887634,51.42631841034137,0,1,0.0,51.42631841034137,-51.42631841034137,864.338236033017,-20,-165.4730890402252
2017-04-21,51.7387069709103,51.43606157852443,51.449203074608285,51.1248962768357,51.531917572021484,51.49239090868484,51.16269520656166,1,0,51.49239090868484,0.0,51.49239090868484,915.8306269417018,-21,-166.3396420707494
2017-04-24,52.441795715112384,51.802963746867796,51.44920591458434,51.47492122325303,52.110931396484375,51.43606157852443,51.1248962768357,1,0,51.44920591458434,0.0,51.44920591458434,967.2798328562861,-22,-179.16065786637012
2017-04-25,52.855369321538184,52.470700492809875,52.441790541730704,51.43749185677816,52.77265167236328,51.802963746867796,51.47492122325303,1,0,52.441790541730704,0.0,52.441790541730704,1019.7216233980168,-23,-194.04936506633862
2017-04-26,53.227598605860614,52.905839017898685,52.85538015204775,52.51745619539675,53.020809173583984,52.470700492809875,51.43749185677816,1,0,52.85538015204775,0.0,52.85538015204775,1072.5770035500645,-24,-199.92241661595108
2017-04-27,53.5998195609831,53.204075418592375,52.93809090044269,52.85370727879369,53.26895523071289,52.905839017898685,52.51745619539675,1,0,52.93809090044269,0.0,52.93809090044269,1125.5150944505071,-25,-206.20878631731512
2017-04-28,53.310303564649075,53.63015486890132,53.020799673476766,52.93033273023492,53.144874572753906,53.204075418592375,52.85370727879369,1,0,53.204075418592375,0.0,53.204075418592375,1178.7191698690995,-26,-203.0475690225021
2017-05-02,53.35167077237413,53.303130286106565,52.979452337782035,53.023835683846656,53.31031036376953,53.63015486890132,52.93033273023492,0,0,0.0,0.0,0.0,1178.7191698690995,-26,-207.34889958890835
2017-05-04,55.29549108218825,53.35667403200994,53.31031133647966,52.97301730401662,54.88191223144531,53.303130286106565,53.023835683846656,1,0,53.31031133647966,0.0,53.31031133647966,1232.029481205579,-27,-249.7821490434444
2017-05-05,55.212774678280475,55.417880490743165,54.59240642346833,53.336447861324814,55.005985260009766,53.35667403200994,52.97301730401662,1,0,54.59240642346833,0.0,54.59240642346833,1286.6218876290473,-28,-253.5456996512262
2017-05-08,55.62635356074562,55.332099838725625,54.9232708001872,54.68037566572479,55.25413513183594,55.417880490743165,53.336447861324814,1,0,55.417880490743165,0.0,55.417880490743165,1342.0397681197903,-29,-260.33015070345186
2017-05-09,55.584994234784695,55.60583961467395,54.964625967384364,54.906257349212176,55.54364013671875,55.332099838725625,54.68037566572479,1,0,55.332099838725625,0.0,55.332099838725625,1397.3718679585158,-30,-268.93733614304665
2017-05-10,55.91585771764378,55.6435643459938,55.41956437345677,54.95688037816718,55.709068298339844,55.60583961467395,54.906257349212176,1,0,55.60583961467395,0.0,55.60583961467395,1452.9777075731897,-31,-274.00340967534544
2017-05-11,56.412149827376474,55.83124772685662,55.79178158304003,55.453114374742036,56.205360412597656,55.6435643459938,54.95688037816718,1,0,55.79178158304003,0.0,55.79178158304003,1508.7694891562298,-32,-289.80204404689516
2017-05-12,56.45351217112519,56.59420565745198,56.08129373604007,55.80554550042721,56.329437255859375,55.83124772685662,55.453114374742036,1,0,56.08129373604007,0.0,56.08129373604007,1564.85078289227,-33,-294.0206465510894
2017-05-15,57.03252454122804,56.451521703985634,56.24672720021604,56.09149904557773,56.94981002807617,56.59420565745198,55.80554550042721,1,0,56.59420565745198,0.0,56.59420565745198,1621.444988549722,-34,-314.84855240486786
2017-05-16,57.197954154611764,57.07962166935109,56.701660814650346,56.25014946808453,57.07387924194336,56.451521703985634,56.09149904557773,1,0,56.701660814650346,0.0,56.701660814650346,1678.1466493643723,-35,-319.4391241036453
2017-05-17,56.99116851624669,57.237710952607706,56.49487514337524,56.73151126493529,56.82573318481445,57.07962166935109,56.25014946808453,0,0,0.0,0.0,0.0,1678.1466493643723,-35,-310.7540121041336
2017-05-18,56.6414724078887,56.9728105259509,55.72115429815107,56.46458283985898,56.390480041503906,57.237710952607706,56.73151126493529,0,1,0.0,56.6414724078887,-56.6414724078887,1621.5051769564836,-34,-295.7711444546492
2017-05-19,56.557811610530564,56.65036193839396,55.930321082936295,55.66884286562861,56.05582046508789,56.9728105259509,56.46458283985898,0,1,0.0,56.46458283985898,-56.46458283985898,1565.0405941166246,-33,-284.80148123127583
2017-05-22,57.01797382354564,56.52213109726691,56.097655660683095,55.97135293546838,56.641475677490234,56.65036193839396,55.66884286562861,1,0,56.65036193839396,0.0,56.65036193839396,1621.6909560550184,-34,-304.11921697964954
2017-05-23,56.6414687593662,57.06866159698764,56.13947767576867,56.10377302385354,56.599639892578125,56.52213109726691,55.97135293546838,1,0,56.52213109726691,0.0,56.52213109726691,1678.2130871522854,-35,-302.77430908794895
2017-05-24,56.85063590479104,56.66555140916128,56.30681591937564,56.137344909442994,56.390480041503906,57.06866159698764,56.10377302385354,0,0,0.0,0.0,0.0,1678.2130871522854,-35,-295.4537143003513
2017-05-25,56.80880337600733,56.819045348099195,56.474140525888004,56.318423646170096,56.599639892578125,56.66555140916128,56.137344909442994,1,0,56.66555140916128,0.0,56.66555140916128,1734.8786385614467,-36,-302.7083975713658
2017-05-26,56.80880301523031,56.82748462324946,56.34864080134322,56.481707360038406,56.47414016723633,56.819045348099195,56.318423646170096,0,0,0.0,0.0,0.0,1734.8786385614467,-36,-298.19040745906113
2017-05-29,56.80880702245076,56.76487245429867,56.390480028740754,56.333764203758456,56.68330764770508,56.82748462324946,56.481707360038406,0,1,0.0,56.481707360038406,-56.481707360038406,1678.3969312014083,-35,-305.51883646826946
2017-05-31,56.808810314569435,56.8585608155583,56.47414742357477,56.39788661049489,56.641475677490234,56.76487245429867,56.333764203758456,1,0,56.76487245429867,0.0,56.76487245429867,1735.161803655707,-36,-303.93132073394145
2017-06-01,57.01797469993527,56.77614931956023,56.6833118037967,56.479368329278394,56.80881118774414,56.8585608155583,56.39788661049489,1,0,56.8585608155583,0.0,56.8585608155583,1792.0203644712653,-37,-309.90564947526786
2017-06-02,57.31079882770563,57.04149257351201,56.97613595207905,56.696859931501244,57.227134704589844,56.77614931956023,56.479368329278394,1,0,56.97613595207905,0.0,56.97613595207905,1848.9965004233443,-38,-325.6346183510698
2017-06-05,57.31080230601104,57.33457921009805,56.89247528187958,56.99210135450911,57.10163879394531,57.04149257351201,56.696859931501244,1,0,57.04149257351201,0.0,57.04149257351201,1906.0379929968562,-39,-320.92591996701094
2017-06-06,57.72912963867187,57.32181913323628,56.8924755859375,56.876847582700805,57.51996612548828,57.33457921009805,56.99210135450911,1,1,57.33457921009805,56.99210135450911,0.34247785558893895,1906.3804708524451,-39,-336.89820804159785
2017-06-07,57.72912945005084,57.742916885230144,57.436301809183355,56.89543499851113,57.60363006591797,57.32181913323628,56.876847582700805,1,0,57.436301809183355,0.0,57.436301809183355,1963.8167726616284,-40,-340.32842997509033
2017-06-08,57.89645804898337,57.75483645837366,57.26896750777402,57.47856782618792,57.729129791259766,57.742916885230144,56.89543499851113,1,0,57.742916885230144,0.0,57.742916885230144,2021.5596895468586,-41,-345.33463189479176
2017-06-09,57.729125458945354,57.88987056361747,57.143470217699665,57.23889493464618,57.39446258544922,57.75483645837366,57.47856782618792,0,1,0.0,57.47856782618792,-57.47856782618792,1964.0811217206708,-40,-331.69738169729794
2017-06-12,57.89645335039273,57.7609965273531,57.185298738035385,57.139576309939116,57.26896286010742,57.88987056361747,57.23889493464618,1,1,57.88987056361747,57.23889493464618,0.6509756289712882,1964.7320973496421,-40,-326.02641705465476
2017-06-13,57.478126708032406,57.870218139461734,57.017970842243194,57.19288696817021,57.39446258544922,57.7609965273531,57.139576309939116,0,1,0.0,57.139576309939116,-57.139576309939116,1907.5925210397031,-39,-330.7915197928164
2017-06-14,57.60362680080671,57.505384374958155,57.10163567589309,57.004108565153615,57.35263442993164,57.870218139461734,57.19288696817021,0,1,0.0,57.19288696817021,-57.19288696817021,1850.399634071533,-38,-329.00047426586934
2017-06-15,57.14347043025253,57.56548831688529,56.51597993379952,57.1137668898269,56.72514343261719,57.505384374958155,57.004108565153615,0,1,0.0,57.004108565153615,-57.004108565153615,1793.3955255063793,-37,-305.43478150045667
2017-06-16,57.47813420790389,57.16634695159477,57.01797828207254,56.46887486506426,57.185306549072266,57.56548831688529,57.1137668898269,0,1,0.0,57.1137668898269,-57.1137668898269,1736.2817586165525,-36,-322.3892771500491
2017-06-19,57.81278645756018,57.43140749182273,57.227131247960926,57.07584477967931,57.64545822143555,57.16634695159477,56.46887486506426,1,0,57.227131247960926,0.0,57.227131247960926,1793.5088898645133,-37,-339.3730643286019
2017-06-20,57.645465356552286,57.89607010738097,57.14347420288097,57.227129604516975,57.3108024597168,57.43140749182273,57.07584477967931,1,0,57.43140749182273,0.0,57.43140749182273,1850.940297356336,-38,-326.87019611290225
2017-06-21,57.185302956422646,57.60482435063789,56.51598354730932,57.13062494222423,56.80881118774414,57.89607010738097,57.227129604516975,0,1,0.0,57.185302956422646,-57.185302956422646,1793.7549943999134,-37,-308.17101954661985
2017-06-22,57.14346622612667,57.177176775155466,56.515975775839024,56.47109881965062,56.599639892578125,57.60482435063789,57.13062494222423,0,1,0.0,57.13062494222423,-57.13062494222423,1736.6243694576892,-36,-300.9626666751233
2017-06-23,56.976135801300344,57.08549296496067,56.557808803665004,56.53635731000335,56.72514343261719,57.177176775155466,56.47109881965062,0,0,0.0,0.0,0.0,1736.6243694576892,-36,-305.4807941165295
2017-06-26,57.1434704147075,56.98426352713363,56.76697228704007,56.56119000572413,57.01797103881836,57.08549296496067,56.53635731000335,1,0,57.08549296496067,0.0,57.08549296496067,1793.7098624226498,-37,-315.95506601362945
2017-06-27,57.39446206479618,57.1563590608711,57.05979919433594,56.7818731874264,57.05979919433594,56.98426352713363,56.56119000572413,1,0,57.05979919433594,0.0,57.05979919433594,1850.7696616169858,-38,-317.50270776777984
2017-06-28,57.47813071655262,57.42967838217745,57.14347420288097,57.0757398159633,57.3108024597168,57.1563590608711,56.7818731874264,1,0,57.1563590608711,0.0,57.1563590608711,1907.926020677857,-39,-327.1952752510981
2017-06-29,61.075745003008784,57.461148296129686,58.482118752116506,57.14067350514702,60.908416748046875,57.42967838217745,57.0757398159633,1,0,58.482118752116506,0.0,58.482118752116506,1966.4081394299735,-40,-469.9285304919015
2017-06-30,62.07973084534548,61.248142678124964,60.28092966067713,58.58373451059307,60.782920837402344,57.461148296129686,57.14067350514702,1,0,60.28092966067713,0.0,60.28092966067713,2026.6890690906507,-41,-465.4106852428454
2017-07-03,61.95422708784105,62.353804736112004,60.824739157250164,60.37792309861743,61.5359001159668,61.248142678124964,58.58373451059307,1,0,61.248142678124964,0.0,61.248142678124964,2087.937211768776,-42,-496.5705931018297
2017-07-04,62.330726380779836,61.88328048991557,60.49009003421025,60.8089581453037,61.326744079589844,62.353804736112004,60.37792309861743,0,0,0.0,0.0,0.0,2087.937211768776,-42,-487.78603957399764
2017-07-05,62.07972320109366,62.416570177082434,60.824742222231954,60.447849829468794,61.57773208618164,61.88328048991557,60.8089581453037,1,0,61.88328048991557,0.0,61.88328048991557,2149.8204922586915,-43,-498.02198744711905
2017-07-06,61.912387089379166,61.97546007012448,61.28489667968952,60.86268221847902,61.368560791015625,62.416570177082434,60.447849829468794,0,0,0.0,0.0,0.0,2149.8204922586915,-43,-489.0276217549804
2017-07-07,61.66140409011684,62.058480983810846,61.11758403629269,61.310997715320596,61.20124816894531,61.97546007012448,60.86268221847902,0,0,0.0,0.0,0.0,2149.8204922586915,-43,-481.83317900595694
2017-07-10,62.62354642053279,61.723520868236065,61.326736637463256,61.09104379770976,62.41438293457031,62.058480983810846,61.310997715320596,1,0,62.058480983810846,0.0,62.058480983810846,2211.8789732425025,-44,-534.3538758785912
2017-07-11,63.50203284046827,62.62862034606755,62.20521673089296,61.349638012622904,62.79087829589844,61.723520868236065,61.09104379770976,1,0,62.20521673089296,0.0,62.20521673089296,2274.0841899733955,-45,-551.5053333420342
2017-07-12,63.08372386570839,63.64434327497868,62.372569118459154,62.268329964546446,62.49806213378906,62.62862034606755,61.349638012622904,1,0,62.62862034606755,0.0,62.62862034606755,2336.712810319463,-46,-538.1980478348337
2017-07-13,63.12554170397952,63.072458746504424,62.539886457641565,62.358439410399725,62.83271408081055,63.64434327497868,62.268329964546446,0,0,0.0,0.0,0.0,2336.712810319463,-46,-553.592037397822
2017-07-14,63.041874288909554,63.096704369198086,62.7490466810307,62.54902068771748,62.87454605102539,63.072458746504424,62.358439410399725,0,0,0.0,0.0,0.0,2336.712810319463,-46,-555.5163080277048
2017-07-17,63.167392412625205,63.023670215851425,62.5817370229927,62.7614804537378,63.041893005371094,63.096704369198086,62.54902068771748,1,0,63.096704369198086,0.0,63.096704369198086,2399.8095146886612,-47,-563.1594565637802
2017-07-18,63.041893005371094,63.179321189050206,62.62356590330073,62.563670242506525,63.041893005371094,63.023670215851425,62.7614804537378,1,1,63.023670215851425,62.7614804537378,0.2621897621136213,2400.0717044507746,-47,-562.8972668016668
2017-07-19,62.83271755365021,63.11870366697388,62.498054658746966,62.633804314966696,62.707218170166016,63.179321189050206,62.563670242506525,0,1,0.0,62.563670242506525,-62.563670242506525,2337.5080342082683,-46,-547.0240016193684
2017-07-20,63.041893005371094,62.78320530885166,62.53990175951966,62.48858430440629,63.041893005371094,63.11870366697388,62.633804314966696,0,1,0.0,62.633804314966696,-62.633804314966696,2274.8742298933016,-45,-562.0109553483976
2017-07-21,63.12554170397952,63.052640694158946,62.62355058095221,62.54877329899195,62.83271408081055,62.78320530885166,62.48858430440629,1,0,62.78320530885166,0.0,62.78320530885166,2337.6574352021535,-46,-552.6474125151317
2017-07-24,63.00004506425156,63.13763818573937,62.623546956399615,62.63028265239719,62.749046325683594,63.052640694158946,62.54877329899195,0,0,0.0,0.0,0.0,2337.6574352021535,-46,-548.7986957792918
2017-07-25,64.17135620117188,63.000494069875465,62.74904702193983,62.622454144444546,64.17135620117188,63.13763818573937,62.63028265239719,1,0,63.13763818573937,0.0,63.13763818573937,2400.795073387893,-47,-615.2586680671852
2017-07-26,64.92435081288443,64.22188106062472,64.00403266556782,62.7604050699181,64.04586791992188,63.000494069875465,62.622454144444546,1,0,64.00403266556782,0.0,64.00403266556782,2464.7991060534605,-48,-609.4025541027895
2017-07-27,64.54785520438674,65.02128513526985,64.04586409791307,64.10003238409122,64.33869171142578,64.22188106062472,62.7604050699181,1,0,64.22188106062472,0.0,64.22188106062472,2529.020987114085,-49,-623.5749067457782
2017-07-28,64.21319127606394,64.5443163846935,63.96219253540039,64.01017490835122,63.96219253540039,65.02128513526985,64.10003238409122,0,1,0.0,64.10003238409122,-64.10003238409122,2464.920954729994,-48,-605.2642869692249
2017-07-31,66.01199614407756,64.1902211863494,64.08768955792111,63.956311199954385,65.635498046875,64.5443163846935,64.01017490835122,1,0,64.5443163846935,0.0,64.5443163846935,2529.4652711146873,-49,-686.6741331821877
2017-08-01,66.22117548836934,66.0509149776937,65.5518496329003,64.10208446053514,65.97017669677734,64.1902211863494,63.956311199954385,1,0,65.5518496329003,0.0,65.5518496329003,2595.017120747588,-50,-703.4917140912794
2017-08-02,66.55581573857036,66.39086107518646,66.13748881722965,65.66479607578384,66.38848114013672,66.0509149776937,64.10208446053514,1,0,66.13748881722965,0.0,66.13748881722965,2661.1546095648173,-51,-724.6579285821554
2017-08-03,66.41492588188612,66.57575188226454,65.73895084736243,66.13737729223504,66.11918640136719,66.39086107518646,65.66479607578384,1,0,66.39086107518646,0.0,66.39086107518646,2727.5454706400037,-52,-710.65222223109
2017-08-04,66.3304214477539,66.46342273074826,65.73894256126924,65.69159357280796,66.3304214477539,66.57575188226454,66.13737729223504,0,1,0.0,66.13737729223504,-66.13737729223504,2661.4080933477685,-51,-721.4434004876807
2017-08-07,66.58392394340409,66.21793308153828,66.03468980017962,65.75420626529645,66.20368194580078,66.46342273074826,65.69159357280796,1,0,66.46342273074826,0.0,66.46342273074826,2727.871516078517,-52,-714.7199451031238
2017-08-08,66.20368194580078,66.70717371100694,65.56995172976573,66.0601404869891,66.20368194580078,66.21793308153828,65.75420626529645,0,1,0.0,65.75420626529645,-65.75420626529645,2662.1173098132203,-51,-714.2704694226195
2017-08-09,65.86570139239295,66.20213481373048,65.56996186850868,65.52687001451694,65.61221313476562,66.70717371100694,66.0601404869891,0,1,0.0,65.86570139239295,-65.86570139239295,2596.2516084208273,-50,-684.3590483174539
2017-08-10,65.90795599245557,65.84273883417525,63.7955215055179,65.58732222641349,64.64049530029297,66.20213481373048,65.52687001451694,0,1,0.0,65.52687001451694,-65.52687001451694,2530.7247384063103,-49,-636.6595313080452
2017-08-11,63.62651171882242,65.90503347896883,62.95053029140103,63.661927396375795,63.161773681640625,65.84273883417525,65.58732222641349,0,1,0.0,63.62651171882242,-63.62651171882242,2467.098226687488,-48,-564.666910031262
2017-08-14,63.92226431730192,63.51521791286469,63.28853401629755,62.94264216174779,63.79551696777344,65.90503347896883,63.661927396375795,0,1,0.0,63.661927396375795,-63.661927396375795,2403.4362992911124,-47,-594.9529981942392
2017-08-15,64.04899811121483,63.814098368005574,63.41526794433593,63.344002350938894,63.41526794433594,63.51521791286469,62.94264216174779,1,0,63.51521791286469,0.0,63.51521791286469,2466.951517203977,-48,-576.9813441241481
2017-08-16,63.753247338106576,64.14491632996491,63.204019726086194,63.41591751632118,63.58425521850586,63.814098368005574,63.344002350938894,0,1,0.0,63.344002350938894,-63.344002350938894,2403.607514853038,-47,-584.8524804167373
2017-08-17,63.626515763240874,63.65934197492354,62.95053429285073,63.185273396293006,63.035030364990234,64.14491632996491,63.41591751632118,0,1,0.0,63.41591751632118,-63.41591751632118,2340.1915973367168,-46,-559.419799452834
