Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,R_High,R_Low,R_Close,r_High,r_Low,r_Close
2000-01-24,47.69443781356606,47.950859522241146,47.05338354187835,47.566226959228516,11414778,0.0,0,0.027472581875289226,0.025139719083710155,0.0248619327175712,0.02710198272593233,0.024828914602010897,0.02455790372980493
2000-01-25,46.92517020294021,47.18159189803824,46.02769427009709,46.41232681274414,13997737,0.0,0,-0.016042832847367294,-0.02179841691657247,-0.024258811771500022,-0.016172912193741996,-0.022039512514432348,-0.02455790372980501
2000-01-26,46.668732859990364,47.18157607823202,46.41231125086954,46.79694366455078,7499739,0.0,0,-3.3529615228733434e-07,0.008356207862932674,0.008286954742829922,-3.352962084991018e-07,0.008321488041283569,0.008252806460511993
2000-01-27,46.9251726875408,47.950859522241146,46.9251726875408,47.566226959228516,7140986,0.0,0,0.016304742400583994,0.011050116291324574,0.016438750790908507,0.01617324748995053,0.010989509819944678,0.016305097269293082
2000-01-28,48.72012981324208,48.97655154910125,48.46370807738291,48.5919189453125,11642131,0.0,0,0.021390482612399397,0.03278699473493063,0.02156345061724485,0.021164917205224475,0.03226096823140262,0.0213342484881725
2000-01-31,47.437998557155375,47.5662093640666,46.92515532951045,47.30978775024414,8232734,0.0,0,-0.028796273735620548,-0.031746492559253214,-0.026385687638953437,-0.02921902192110518,-0.03226133814018637,-0.026740036963864316
2000-02-01,47.43800888890805,47.69443055857783,47.05337638440339,47.18158721923828,8027696,0.0,0,0.0026956361716745647,0.0027324588270953853,-0.002709809895631965,0.0026920094605566874,0.0027287324480492724,-0.0027134880767509402
2000-02-02,46.79694483188984,47.95084210171726,46.66873402413123,46.92515563964844,9805418,0.0,0,0.005376131764997405,-0.008174596380285615,-0.00543499264656544,0.005361731955745523,-0.00820819160346955,-0.005449815953204688
2000-02-03,46.79694366455078,47.18157607823202,46.284100446309125,46.79694366455078,10432032,0.0,0,-0.016042805293250306,-0.008241782980940138,-0.0027322653137740183,-0.01617288419037201,-0.008275934248630717,-0.0027360047636457163
2000-02-08,45.77126196529088,46.155894418780726,45.2584186939711,45.64305114746094,19295358,0.0,0,-0.02173902918695647,-0.022160563615746254,-0.024657433300797615,-0.02197880322100277,-0.0224097979018116,-0.024966519232688677
2000-02-09,46.28409811813312,46.925152108688984,45.64304412757726,46.54051971435547,12382961,0.0,0,0.016666510303725124,0.008498428462711649,0.019662764524550402,0.016529148151584103,0.00846252011910729,0.019471949613194015
2000-02-10,45.89946863711046,46.540522668355024,45.89946863711046,46.027679443359375,9652102,0.0,0,-0.008196658360170583,0.005618041356235226,-0.01101922097440411,-0.00823043566495394,0.005602319020231355,-0.011080382305010388
2000-02-11,46.15591160148135,46.925176794839366,45.51485727368299,46.284122467041016,19089385,0.0,0,0.008264929236514229,-0.008379429541293226,0.005571495821274475,0.008230961739836515,-0.00841473432196327,0.005556032447923125
2000-02-14,45.130223911830356,45.64306736537389,44.36095873151507,44.873802185058594,26168879,0.0,0,-0.02732242086313208,-0.0253521292010096,-0.030470930565588916,-0.027702619504129028,-0.02567903137248477,-0.03094482080421484
2000-02-15,44.61737777840378,45.13022120114405,44.23274521134857,45.002010345458984,18810191,0.0,0,-0.011236014444964582,-0.0028902333004676706,0.0028570826218750067,-0.011299615317592531,-0.002894418090023735,0.002853008918747242
2000-02-16,45.643066736169764,47.95086224530194,45.51485587455131,47.438018798828125,17841441,0.0,0,0.06250004917074037,0.028985554866121976,0.05413110291449352,0.06062466809477765,0.02857341872239886,0.0527168284507471
2000-02-17,47.1815917312458,48.33548935510779,47.1815917312458,47.694435119628906,10789190,0.0,0,0.00802127619391313,0.036619600890056114,0.005405291521304312,0.007989276761651487,0.03596503542168785,0.0053907353630490325
2000-02-18,47.69441929647367,47.9508409055945,46.41231125086954,46.79694366455078,10116832,0.0,0,-0.007957888802725965,-0.01630467417797621,-0.01881752981929663,-0.007989721794570463,-0.016439058104251492,-0.018996832451746652
2000-02-21,46.15589291023808,46.668736164796286,45.38662802840078,45.899471282958984,8839331,0.0,0,-0.026737898993730136,-0.022099378264631153,-0.019178012735725836,-0.02710185896365936,-0.02234722787786487,-0.01936429636765943
2000-02-22,45.51486587524414,45.64307676503356,45.13023320587588,45.51486587524414,11567491,0.0,0,-0.021977441089060634,-0.005649126927086523,-0.008379299302683552,-0.02222254284224072,-0.005665143593207804,-0.00841460298281501
2000-02-23,45.00199360617835,45.51483683815759,44.87378279818354,45.25841522216797,15418845,0.0,0,-0.0028096249412837837,-0.005682452526280191,-0.005634437191995745,-0.0028135793461055636,-0.005698659084128736,-0.0056503705116100365
2000-02-24,45.643068139242665,46.41233333260069,45.51485727368299,46.284122467041016,8222217,0.0,0,0.019718767698419626,0.014286169685819416,0.022663348679753392,0.01952687133627371,0.01418508397787478,0.022410350385502605
2000-02-25,46.668736164796286,46.668736164796286,45.64304965567988,45.899471282958984,5538684,0.0,0,0.0055244546822965646,0.002816495308906708,-0.008310650900985372,0.005509250852072653,0.0028125364177177255,-0.008345376891077469
2000-02-28,45.89947278312083,46.02768360095078,44.61736460482137,45.64305114746094,14537673,0.0,0,-0.013736231501573659,-0.02247187816318219,-0.005586559677720038,-0.013831446464821128,-0.022728218393915447,-0.005602222865029297
2000-02-29,46.155899432526915,46.155899432526915,45.51484527374182,45.77126693725586,7043558,0.0,0,0.0027856242492612093,0.020115053340095113,0.002809097695521956,0.0027817515882175075,0.019915418327282317,0.002805159553949544
2000-03-01,46.28411026428393,46.412321096040955,45.25842361022778,45.77126693725586,11562599,0.0,0,0.005555555555555536,-0.005633802816901401,0.0,0.005540180375615351,-0.005649732542119021,0.0
2000-03-02,45.771268877116114,45.771268877116114,44.745582179589704,45.13021469116211,8791949,0.0,0,-0.013812112899898144,-0.011331402857835737,-0.0140055604528605,-0.01390838766451699,-0.0113960923492545,-0.014104563799926969
2000-03-03,44.8738010701614,45.25843365076278,44.617379349760476,44.74559020996094,10539867,0.0,0,-0.011204304336201787,-0.0028651505597732108,-0.00852254933492469,-0.011267545379004413,-0.0028692629606150524,-0.008559073928332137
2000-03-06,44.87379768680286,45.130219387870305,44.36095428466797,44.36095428466797,12136705,0.0,0,-0.0028329363734026503,-0.005747201400655211,-0.008596063287759304,-0.0028369567323932444,-0.0057637801139437134,-0.008633222541896492
2000-03-07,43.71988413626688,44.23272735194156,43.59167333234821,43.84809494018555,11561868,0.0,0,-0.019886719987227908,-0.017341397738723563,-0.011561053019539691,-0.020087122147975093,-0.017493521028754903,-0.011628401576356934
2000-03-08,43.20705836586803,45.51485376819926,43.20705836586803,45.002010345458984,18341869,0.0,0,0.028985922709588996,-0.00882312921433015,0.026316203858971043,0.028573776203997637,-0.008862283497903866,0.025975890163202214
2000-03-09,45.514847202734515,45.771268877116114,44.8737930167805,45.13021469116211,10370819,0.0,0,0.005633657755394372,0.03857551784245361,0.0028488581892001097,0.005617848055375348,0.03785007988224971,0.0028448078833834866
2000-03-10,45.002010345458984,45.25843205682912,44.74558863408885,45.002010345458984,7541900,0.0,0,-0.011204339160092447,-0.0028569990204241336,-0.0028407652518487314,-0.011267580597494366,-0.0028610880321842855,-0.0028448078833834324
2000-03-13,44.538047790527344,45.32170845546331,44.407437679704685,44.538047790527344,7209079,1.612,0,0.001398112920808492,-0.007557190880858045,-0.010309818414111271,0.0013971364709576357,-0.00758589113482477,-0.010363332724953735
2000-03-14,44.668697593486414,44.668697593486414,44.14625668596026,44.2768669128418,7866243,0.0,0,-0.014408346115605819,-0.005881469577871834,-0.005864219260663162,-0.01451315429434246,-0.005898833537276649,-0.005881481313154949
2000-03-15,44.407437679704685,44.538047790527344,44.0156073472367,44.538047790527344,7118215,0.0,0,-0.0029248625994889865,-0.002959465842210518,0.0058988111828164325,-0.0029291483689999715,-0.0029638537205686336,0.005881481313154933
2000-03-16,44.66868835271791,45.452349551888396,44.53807815285616,44.929908752441406,6463759,0.0,0,0.020528554948371802,0.011870126010024462,0.008798341673103227,0.020320684207376857,0.011800228647574438,0.008759861806300938
2000-03-17,46.75844440460205,47.28088512420655,46.36661386489868,47.0196647644043,15601690,0.0,0,0.040229726083372164,0.04105555937476524,0.04651146797286421,0.039441579225355516,0.0402351593659576,0.0454622212508159
2000-03-20,45.97479489428849,46.627845958127814,45.97479489428849,46.23601531982422,6563039,0.0,0,-0.013811906531851159,-0.0084504547119153,-0.01666641922069445,-0.013908178406191987,-0.008486362237378581,-0.01680686667644115
2000-03-21,46.36662063598633,46.49723083496094,45.452349243164065,45.71356964111328,5551367,0.0,0,-0.002801225758620074,-0.01136374076982194,-0.011299539441214201,-0.002805156533870843,-0.011428801429885005,-0.011363864256577313
2000-03-22,47.019676400833774,47.019676400833774,46.236015127486546,46.627845764160156,8132898,0.0,0,0.011236057642383557,0.01724148250577695,0.020000103475284137,0.011173402044477155,0.01709453480565197,0.019802728742531563
2000-03-23,47.28087618091976,47.41148633611567,46.36660509454838,46.88904571533203,7006562,0.0,0,0.008332893062508395,0.0028244208914147695,0.005601801818016616,0.008298366182376692,0.002820439709323002,0.005586170076321442
2000-03-24,46.88905681734499,48.456379050793856,46.88905681734499,48.06454849243164,13638806,0.0,0,0.02203880948322512,0.011267845073652749,0.02506988059079296,0.021799465114552875,0.011204835784831498,0.024760786452620417
2000-03-27,49.109442251699946,49.89310356422707,49.109442251699946,49.370662689208984,16693003,0.0,0,0.029649852951810107,0.047354022133659024,0.027174169689391903,0.029218795855447965,0.04626700475792376,0.026811507306964754
2000-03-28,49.10943111296623,49.24004130209646,48.32576997818485,48.58699035644531,6880481,0.0,0,-0.013089229081328368,-0.015957670003632907,-0.015873239087288216,-0.013175647973092626,-0.016086364566152738,-0.016000568160969397
2000-03-29,48.19516894473042,48.19516894473042,47.67272808896098,47.9339485168457,6328300,0.0,0,-0.02121997321154867,-0.013513326109830581,-0.013440672797568776,-0.02144835343664484,-0.013605462084939998,-0.01353181624773761
2000-03-30,48.064540915293236,48.717591742946674,47.54210025317048,47.67271041870117,8699230,0.0,0,0.010839733725497736,-0.0027400956695143863,-0.005449959918338965,0.01078140494560214,-0.002743856603436985,-0.005464865129764996
2000-03-31,47.15027986254011,47.803330830165315,47.019669669015066,47.542110443115234,4128919,0.0,0,-0.01876654571936487,-0.010988799009159833,-0.002739512279434142,-0.018944871907289464,-0.011049621851425108,-0.0027432716105910164
2000-04-03,48.06455322265625,48.32577362060547,45.58295944213867,45.71356964111328,16216259,0.0,0,0.01092900392853946,-0.030555515106545972,-0.03846149834239743,0.01086971396080961,-0.03103206752382266,-0.03922067142937549
2000-04-05,45.191142229966715,46.62785484421421,45.191142229966715,46.366634368896484,11636219,0.0,0,-0.03513484936053424,-0.008595694903691276,0.014286014697829641,-0.035766927677716,-0.008632850963787969,0.014184931172871371
2000-04-06,46.366623274576355,47.01967430661264,45.58296203613281,45.58296203613281,6937849,0.0,0,0.008403120060048064,0.008670278882800142,-0.016901643680425793,0.008368010396702312,0.008632907870888749,-0.017046106546802806
2000-04-07,46.2360130681691,46.2360130681691,45.58296203613281,45.58296203613281,6925430,0.0,0,-0.016666666666666607,0.0,0.0,-0.016807118316381174,0.0,0.0
2000-04-10,45.97479283327312,45.97479283327312,44.92991117797146,45.191131591796875,5257147,0.0,0,-0.005649713666073364,-0.014326643749997814,-0.00859598470203271,-0.005665733665762512,-0.01443026095911381,-0.008633143274787931
2000-04-11,45.19113141691104,45.84418244894733,45.06052121050379,45.58296203613281,4660374,0.0,0,-0.00284091294982991,0.0029069728630213287,0.008670516327744737,-0.002844956002146184,0.0029027557880464327,0.00863314327478794
2000-04-12,45.452349243164065,46.88906143188477,45.452349243164065,45.71356964111328,8754896,0.0,0,0.022791964587895785,0.008695594771969573,0.0028652724427371545,0.022536108115312335,0.008658005836013831,0.002861175373931344
2000-04-13,45.45235322188232,45.84418385310544,45.06052259065919,45.32174301147461,8597089,0.0,0,-0.022284036977306743,-0.008620602873762429,-0.008571341785706399,-0.0225360774863859,-0.00865797520708747,-0.008608287000572992
2000-04-14,45.19111124674479,45.71355183919271,44.929890950520836,45.45233154296875,8013850,0.0,0,-0.0028494784492467673,-0.0028990263012491635,0.0028813660467796876,-0.0028535459416219495,-0.002903236617176782,0.0028772228683995368
2000-04-17,44.40745415046201,44.929894787526266,44.015623672663814,44.66867446899414,13178188,0.0,0,-0.01714277320701585,-0.020348753547251186,-0.017241295382917188,-0.017291411710226134,-0.02055864162120172,-0.01739165731203418
2000-04-18,45.191131591796875,45.582962212535,44.92991117797146,45.191131591796875,8700072,0.0,0,0.014535253823697802,0.020771885731008632,0.011696275499855968,0.014430629629397928,0.02055909182140587,0.011628402795488232
2000-04-19,46.3666257287702,46.49723594209068,45.45235423552685,45.84418487548828,14582088,0.0,0,0.020057356634542334,0.01162795660747995,0.0144509168212541,0.019858857709869716,0.011560871461342319,0.014347497468407926
2000-04-20,45.7135746621678,45.97479508880876,45.45235423552685,45.84418487548828,4627800,0.0,0,-0.011235955056179803,0.0,0.0,-0.011299555253933394,0.0,0.0
2000-04-25,45.7135746621678,46.3666257287702,45.7135746621678,45.84418487548828,4745733,0.0,0,0.008522727272727293,0.005747126436781436,0.0,0.008486613877318725,0.005730674708984854,0.0
2000-04-26,46.49723330411044,46.49723330411044,45.84418227455833,45.97479248046875,3715358,0.0,0,0.002816844514505812,0.002857085960915162,0.0028489459532370365,0.0028128846424826113,0.002853012248274657,0.0028448953980995573
2000-04-27,45.71357224254007,45.974792655354584,45.45235182972556,45.58296203613281,3383836,0.0,0,-0.011235951294970237,-0.008547004775570355,-0.00852272350119676,-0.011299551449982816,-0.00858373988744089,-0.00855924959171939
2000-04-28,45.71357224254007,45.974792655354584,45.321741623318296,45.58296203613281,3600180,0.0,0,0.0,-0.00287356321839094,0.0,0.0,-0.0028776998276152806,0.0
2000-05-02,45.97479283327312,45.97479283327312,44.92991117797146,45.191131591796875,4266439,0.0,0,3.86991483303234e-09,-0.00864552930475282,-0.00859598470203271,3.869914825544219e-09,-0.008683118703545814,-0.008633143274787931
2000-05-03,45.19112654976223,45.452346934442936,44.929906165081526,45.060516357421875,32018800,0.0,0,-0.011363746667110153,-1.1157132973060868e-07,-0.0028902846592738785,-0.011428807394958787,-1.1157133595468996e-07,-0.0028944695977004683
2000-05-04,44.66868835271791,44.929908752441406,44.53807815285616,44.929908752441406,3582441,0.0,0,-0.01149419594889245,-0.008720873148181374,-0.002898493304969829,-0.011560764814492098,-0.008759122503297861,-0.002902702071377572
2000-05-05,44.53806177033627,44.92989222579378,44.40745161851711,44.79928207397461,4481030,0.0,0,-3.6783176471377743e-07,-0.0029329180727272197,-0.002907343506672433,-3.678318323638976e-07,-0.002937227505142019,-0.002911578039290859
2000-05-08,44.799282096613766,44.799282096613766,43.75440088153239,44.015621185302734,9720993,0.0,0,-0.0029069762403086674,-0.014705881855026526,-0.017492710873755923,-0.002911209702112027,-0.014815085279794428,-0.017647516308231845
2000-05-09,44.01563766298915,44.14624786376953,43.75441726142839,44.14624786376953,4024699,0.0,0,-0.014576890572395973,3.7435996524948223e-07,0.0029677345212706374,-0.014684177323026173,3.743598951768079e-07,0.0029633394905520874
2000-05-10,43.8850212097168,43.8850212097168,43.49319066320147,43.8850212097168,5715797,0.0,0,-0.005917301394647412,-0.0059702908775156605,-0.005917301394647412,-0.005934877994202153,-0.005988184319010373,-0.005934877994202153
2000-05-12,43.88499723641404,44.66865790135,43.62377701476872,44.538047790527344,8879849,0.0,0,0.01785658682693536,0.0030024550872451705,0.014880397976564153,0.017699030823960134,0.0029979567208158896,0.014770771044871721
2000-05-15,44.66865790135,44.79926801217267,44.407437679704685,44.538047790527344,3737455,0.0,0,0.0029239766081872176,0.017964071856287456,0.0,0.002919710103334846,0.017804624633506686,0.0
2000-05-16,44.929894787526266,45.060504946792335,44.53806430972807,44.66867446899414,6079957,0.0,0,0.005831276853645928,0.00294154846234429,0.00293292330820516,0.005814340766222227,0.002937230574112072,0.002928630679890805
2000-05-17,44.929918047249494,44.929918047249494,44.01564645907872,44.2768669128418,7498145,0.0,0,-0.0028980345359431725,-0.011729693661950313,-0.008771416676452093,-0.002902241968852367,-0.011799029242045912,-0.008810111993045872
2000-05-18,43.88500591656109,44.14622618987396,43.36256536993536,43.4931755065918,9200872,0.0,0,-0.017442539212989105,-0.014837475799668765,-0.017699793614409987,-0.017596452687269806,-0.01494865223276351,-0.01785830819689664
2000-05-19,43.49319066320147,44.14624157406035,43.23197029885792,43.8850212097168,6366608,0.0,0,3.4848248020580286e-07,-0.0030117007599368417,0.009009360630970908,3.484824194857975e-07,-0.003016245057006094,0.008969018465179784
2000-05-22,43.36256536993536,43.623785643248226,43.1013450966225,43.4931755065918,5523227,0.0,0,-0.011834663884934371,-0.003021495465795665,-0.00892891679948049,-0.01190525098873782,-0.0030260693989563833,-0.00896901846517982
2000-05-23,43.62380341487144,44.01563398446609,43.62380341487144,43.75441360473633,3846064,0.0,0,0.008982446971071534,0.012121624442989365,0.006006415836547374,0.008942344759370292,0.012048745899883403,0.005988449228331493
2000-05-24,43.36259340591661,43.49320362701877,43.10137296371229,43.23198318481445,4408808,0.0,0,-0.011869199876382464,-0.011975811604291398,-0.011940062199012558,-0.011940201207805026,-0.012048099352061662,-0.012011917283890764
2000-05-25,43.75441758029432,43.88502778202655,43.23197677336544,43.362586975097656,3921354,0.0,0,0.009008859369567412,0.0030301542775239554,0.0030209992848322376,0.008968521679374257,0.0030255726131510757,0.003016445236039556
2000-05-26,43.1013450966225,43.623785643248226,42.970734959966066,43.4931755065918,5495982,0.0,0,-0.005952876230952642,-0.006042791306279605,0.0030115484477237775,-0.005970665230939581,-0.006061122856126832,0.0030070228195197323
2000-05-29,43.88501103341756,44.015621185302734,43.62379072964722,44.015621185302734,3141539,0.0,0,0.008982153572340223,0.015197686757966178,0.012012130009494415,0.008942053972573307,0.015083358808240507,0.011940556968829914
2000-05-30,44.14625668596026,44.40747713972334,43.88503623219718,44.2768669128418,5985547,0.0,0,0.00890265646305255,0.005988601590563247,0.005935295708749289,0.008863261457823759,0.005970741186482192,0.0059177512280667805
2000-05-31,44.929908752441406,45.32173935202665,44.79929855257966,44.929908752441406,6408054,0.0,0,0.020588024161487084,0.020833122149998662,0.014749052612171187,0.02037895546315985,0.020619080329243585,0.014641343119455858
2000-06-01,44.92991238025149,45.45235322188232,44.66869195943607,45.32174301147461,4460986,0.0,0,0.002881925356861492,-0.002915371386681409,0.00872101168048589,0.002877780571378948,-0.002919629359571132,0.008683203317224573
2000-06-02,45.974772135416664,45.974772135416664,45.32172139485677,45.45233154296875,3759932,0.0,0,0.0114937704321727,0.014619399108747766,0.0028813660467796876,0.01142821886440702,0.01451356592503867,0.0028772228683995368
2000-06-05,46.49721524974429,47.28087618091976,46.49721524974429,46.88904571533203,12065234,0.0,0,0.02840914668714456,0.02593665506758347,0.031609251353917234,0.028013090464895935,0.025606005142393008,0.031119962951026457
2000-06-07,47.28088737570721,48.195158678552374,46.62783644510352,48.06454849243164,13308020,0.0,0,0.019337257925046147,0.002809226201131443,0.02506988059079296,0.019152668986724592,0.00280528769957721,0.024760786452620417
2000-06-08,48.195151080823926,48.32576124635461,47.28087992210911,47.67271041870117,6654656,0.0,0,0.0027098690279934168,0.014005442387927225,-0.008152330272948816,0.002706203952675302,0.013908272401064358,-0.008185742231507096
2000-06-09,47.67271927797078,48.19516003718142,47.15027851876014,47.80332946777344,6509722,0.0,0,-0.0027025173697194926,-0.002762245617343062,0.0027399123717755103,-0.002706175762519592,-0.0027660676576669284,0.002736165654098083
2000-06-12,47.67271927797078,47.9339396575761,47.2808887085628,47.80332946777344,4613164,0.0,0,-0.005420054200542035,0.0027700831024930483,0.0,-0.005434795985956945,0.00276625349289011,0.0
2000-06-13,47.54210908816812,47.9339396575761,47.2808887085628,47.80332946777344,5354640,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-14,47.80332922166394,48.71760054557554,47.80332922166394,48.58699035644531,8866655,0.0,0,0.016348768609416586,0.011049718551642274,0.016393437390175514,0.01621656644086962,0.010989116427219505,0.01626051572340459
2000-06-15,48.586992804379385,49.370653978643574,48.586992804379385,48.84821319580078,8977879,0.0,0,0.01340487679513469,0.0163934938313941,0.005376394739395884,0.013315826358271513,0.016260571254279686,0.005361993523884828
2000-06-16,48.84821319580078,48.84821319580078,48.45638260866869,48.84821319580078,6636743,0.0,0,-0.010582010582010692,-0.0026881720430107503,0.0,-0.010638398205055867,-0.0026917916657114146,0.0
2000-06-19,48.325770226984076,48.325770226984076,47.67271927797078,47.80332946777344,5958901,0.0,0,-0.010695231916110659,-0.01617255124111794,-0.02139041859809865,-0.010752837010385494,-0.016304754259067276,-0.02162250924728937
2000-06-20,48.19516141074045,48.32577160426548,47.280890056065154,47.542110443115234,6200716,0.0,0,2.8499937076986726e-08,-0.008219149816500737,-0.005464452530117292,2.8499936670863528e-08,-0.008253113256783752,-0.005479437264688987
2000-06-21,47.15029525756836,47.41151572990946,46.49724407671561,47.15029525756836,4999661,0.0,0,-0.018918598586335378,-0.01657426453732802,-0.0082414344229772,-0.019099844863676756,-0.01671315446399824,-0.008275582794117203
2000-06-22,47.01967659643141,47.01967659643141,46.23601531982422,46.23601531982422,7113922,0.0,0,-0.008264640508653054,-0.005618155701021532,-0.01939075742261409,-0.008298981994269643,-0.0056339968978304355,-0.01958122437868096
2000-06-23,45.582962212535,45.97479283327312,45.191131591796875,45.191131591796875,8675753,0.0,0,-0.02222226605526234,-0.022598913872652338,-0.022598913872652338,-0.022472900681305176,-0.022858182905296655,-0.022858182905296655
2000-06-26,45.19111124674479,46.235992431640625,45.06050109863281,45.45233154296875,5721303,0.0,0,0.005681365423760409,-0.0028906223093509986,0.005779894018393739,0.005665287335473376,-0.0028948082265685803,0.005763254516545964
2000-06-27,45.974792655354584,45.974792655354584,45.45235182972556,45.58296203613281,4371458,0.0,0,-0.005649273705376268,0.008696102385435722,0.002874010831338092,-0.0056652912053883255,0.008658509073403839,0.0028698887582419195
2000-06-28,45.9747900390625,46.36662063598633,45.452349243164065,45.71356964111328,6490322,0.0,0,0.008522669880624445,-5.690709914407677e-08,0.0028652724427371545,0.008486556970217943,-5.6907100763285794e-08,0.002861175373931344
2000-06-29,45.84418244894733,46.10540286176184,45.321741623318296,45.58296203613281,7062481,0.0,0,-0.00563374623040247,-0.0028735064748146577,-0.0028570861126321345,-0.0056496756350183155,-0.0028776429205144612,-0.002861175373931376
2000-06-30,45.84418449081293,46.889066188609235,45.71357427858839,46.627845764160156,5629697,0.0,0,0.016997212435103437,0.008645578065528126,0.022922681663360978,0.01685437609423324,0.00860841907585135,0.02266390411646297
2000-07-03,46.49724460655535,46.62785484421421,46.23602413123762,46.366634368896484,4315737,0.0,0,-0.0055708369909588384,0.011428768388691557,-0.005602047252726616,-0.005586411974076748,0.011363953384878174,-0.0056177975696602754
2000-07-04,46.627845764160156,46.758455976384695,46.236015127486546,46.627845764160156,4717382,0.0,0,0.0028009251681602176,-1.9473454393459377e-07,0.005633606985261386,0.0027970098864981276,-1.9473456289536753e-07,0.00561779756966032
2000-07-05,46.62783422470093,47.54210548400879,46.49722404479981,47.0196647644043,10394960,0.0,0,0.01675952490860433,0.005649468635932964,0.00840311178487485,0.01662063375601069,0.0056335702382261385,0.008368002190486879
2000-07-06,47.019676400833774,47.54211724973192,46.49723555193562,46.627845764160156,10026031,0.0,0,2.474800602225713e-07,2.474800602225713e-07,-0.00833308791560683,2.4748002959938623e-07,2.4748002959938623e-07,-0.008368002190486891
2000-07-07,46.889059748729515,47.15028013730182,46.49722916587105,46.75844955444336,8444120,0.0,0,-0.008241894452698406,-1.3734288706324094e-07,0.002800982720578382,-0.008276046646756206,-1.3734289649477612e-07,0.002797067278164877
2000-07-10,46.88904947734011,47.54210030571532,46.758439311665065,47.280879974365234,20048263,0.0,0,0.008310028429789229,0.005617757240161447,0.011172962852705082,0.008275690246566273,0.0056020364913762334,0.011111006367777197
2000-07-11,47.54212353515625,49.109446289062504,47.411513305664066,48.97883605957031,20779833,0.0,0,0.032967537682780046,0.013966975878856536,0.03591210836443137,0.03243576436083219,0.01387033647182901,0.03528230275231814
2000-07-12,49.63187501103995,50.67675659021974,49.10943422145006,50.546146392822266,23369340,0.0,0,0.03191464004566269,0.03581241764715304,0.0319997464077284,0.0314159505044033,0.03518606339606821,0.03149842133039545
2000-07-13,51.721641892653246,52.50530313345102,50.807370445055845,50.93798065185547,28729319,0.0,0,0.03608254881063511,0.034574542560381616,0.007752010528914388,0.03544682098212916,0.033990272214933476,0.007722118080291992
