,High,Low,Close,r_Close,rhat_Close,Order,Order_Price,Order_Success,Trade_Price,Transaction,Cash,Position,Balance
2017-03-21,52.938088062974,52.400434343942045,52.68994140625,0.003144737857527978,0.00032130196948241364,1.0,52.524505615234375,1,52.524505615234375,-52.524505615234375,1728.4197826193085,-37.0,-221.10804941194147
2017-03-22,52.359077635274005,52.028216474671815,52.19364547729492,-0.009463818846746621,0.0002311434340810766,1.0,52.68994140625,1,52.359077635274005,-52.359077635274005,1676.0607049840346,-36.0,-202.9105321985826
2017-03-23,52.441795715112384,52.110931396484375,52.110931396484375,-0.00158601090437481,0.00010424238904027272,1.0,52.19364547729492,1,52.19364547729492,-52.19364547729492,1623.8670595067397,-35.0,-200.01553937021345
2017-03-24,52.40043530876689,52.110931396484375,52.110931396484375,0.0,-0.0005266869490290148,1.0,52.110931396484375,1,52.110931396484375,-52.110931396484375,1571.7561281102553,-34.0,-200.01553937021345
2017-03-27,52.19365204820007,51.73871592300053,51.90414810180664,-0.003976030554256266,0.00029428423807171774,-1.0,52.110931396484375,1,52.110931396484375,52.110931396484375,1623.8670595067397,-35.0,-192.77812405649274
2017-03-28,52.56586686153068,52.02821629415902,52.35907745361328,0.008726609721237327,-0.001224725685602035,1.0,51.90414810180664,0,0.0,-0.0,1623.8670595067397,-35.0,-208.70065136972516
2017-03-29,52.77265779156736,52.40043621550889,52.56586837768555,0.003941697375700338,0.00012907533163562693,-1.0,52.35907745361328,1,52.40043621550889,52.40043621550889,1676.2674957222487,-36.0,-216.10376587443102
2017-03-30,52.731295007420336,52.35907347041446,52.524505615234375,-0.0007871846490880867,-0.00016755250082066322,1.0,52.56586837768555,1,52.56586837768555,-52.56586837768555,1623.7016273445631,-35.0,-214.65606918864
2017-03-31,52.81401351996036,52.35907745361328,52.35907745361328,-0.0031545127266123887,-0.00027915129456035354,-1.0,52.524505615234375,1,52.524505615234375,52.524505615234375,1676.2261329597975,-36.0,-208.70065537028063
2017-04-03,52.56587262166064,52.23501142595085,52.483158111572266,0.002366998666560888,0.00026974721876747476,-1.0,52.35907745361328,1,52.35907745361328,52.35907745361328,1728.5852104134108,-37.0,-213.29163971476305
2017-04-05,52.44179510999382,51.98685588829078,52.35907745361328,-0.002366998666560864,0.0007628557642286644,1.0,52.483158111572266,1,52.44179510999382,-52.44179510999382,1676.143415303417,-36.0,-208.78337302666114
2017-04-06,52.48315661216942,52.110935016693226,52.2763671875,-0.0015809228626793438,-8.83897107769918e-05,1.0,52.35907745361328,1,52.35907745361328,-52.35907745361328,1623.7843378498037,-35.0,-205.8885137126963
2017-04-07,52.441797232471146,51.945500740169216,52.31772232055664,0.0007907738459444756,0.0004226307251623472,-1.0,52.2763671875,1,52.2763671875,52.2763671875,1676.0607050373037,-36.0,-207.37729850273536
2017-04-10,52.648588587720866,52.317724247334375,52.44179916381836,0.0023687947314351126,0.00019569737687947703,1.0,52.31772232055664,0,0.0,-0.0,1676.0607050373037,-36.0,-211.84406486015723
2017-04-11,52.77265590670602,52.317719843486024,52.68994140625,0.004720604869440283,-0.0003531482936113715,1.0,52.44179916381836,1,52.44179916381836,-52.44179916381836,1623.6189058734853,-35.0,-220.52904334526465
2017-04-12,53.26894710555997,52.565861299817016,53.103511810302734,0.007818489674565735,-6.16465924741885e-05,-1.0,52.68994140625,1,52.68994140625,52.68994140625,1676.3088472797353,-36.0,-235.4175778911631
2017-04-13,52.89673288965747,52.40043640136719,52.40043640136719,-0.013328142285581004,-0.0005725395070029194,-1.0,53.103511810302734,0,0.0,0.0,1676.3088472797353,-36.0,-210.1068631694834
2017-04-18,52.317718164915476,51.49056056547017,51.6146354675293,-0.015109654199773752,0.0002101711011201019,-1.0,52.40043640136719,0,0.0,0.0,1676.3088472797353,-36.0,-181.81802955131934
2017-04-19,51.53192540041123,51.15970379479475,51.366493225097656,-0.004819188249955035,0.0003614797974666586,1.0,51.6146354675293,1,51.53192540041123,-51.53192540041123,1624.7769218793242,-35.0,-173.0503409990938
2017-04-20,51.4905662536621,51.118344661721025,51.49056625366211,0.0024125342367737994,0.00043965195634130643,1.0,51.366493225097656,1,51.366493225097656,-51.366493225097656,1573.4104286542265,-34.0,-177.2688239702852
2017-04-21,51.7387069709103,51.449203074608285,51.531917572021484,0.000802763028893976,-0.00037915790746508076,1.0,51.49056625366211,1,51.49056625366211,-51.49056625366211,1521.9198624005644,-33.0,-178.6334174761446
2017-04-24,52.441795715112384,51.44920591458434,52.110931396484375,0.011173368043955148,-0.0002097636672277729,-1.0,51.531917572021484,1,51.531917572021484,51.531917572021484,1573.4517799725859,-34.0,-198.31988750788287
2017-04-25,52.855369321538184,52.441790541730704,52.77265167236328,0.012618353350936001,-0.0003306045608587254,-1.0,52.110931396484375,1,52.441790541730704,52.441790541730704,1625.8935705143165,-35.0,-221.14923801839836
2017-04-26,53.227598605860614,52.85538015204775,53.020809173583984,0.004691366637902098,-0.0004124020685402522,-1.0,52.77265167236328,1,52.85538015204775,52.85538015204775,1678.7489506663642,-36.0,-230.00017958265926
2017-04-27,53.5998195609831,52.93809090044269,53.26895523071289,0.004669245610929706,-0.0004326205326380967,-1.0,53.020809173583984,1,53.020809173583984,53.020809173583984,1731.7697598399482,-37.0,-239.1815836964288
2017-04-28,53.310303564649075,53.020799673476766,53.144874572753906,-0.0023320411345340948,0.00022070941154486265,-1.0,53.26895523071289,1,53.26895523071289,53.26895523071289,1785.038715070661,-38.0,-234.46651869398738
2017-05-02,53.35167077237413,52.979452337782035,53.31031036376953,0.0031080857976580256,0.0002912928807823383,1.0,53.144874572753906,1,53.144874572753906,-53.144874572753906,1731.8938404979071,-37.0,-240.5876429615655
2017-05-04,55.29549108218825,53.31031133647966,54.88191223144531,0.029054073992571514,0.0007886683375683913,1.0,53.31031036376953,0,0.0,-0.0,1731.8938404979071,-37.0,-298.7369120655694
2017-05-05,55.212774678280475,54.59240642346833,55.005985260009766,0.002258175542916011,0.00013626311581095538,1.0,54.88191223144531,1,54.88191223144531,-54.88191223144531,1677.0119282664618,-36.0,-303.2035410938897
2017-05-08,55.62635356074562,54.9232708001872,55.25413513183594,0.004501179391362672,0.0001214305919693994,1.0,55.005985260009766,1,55.005985260009766,-55.005985260009766,1622.005943006452,-35.0,-311.88878660780574
2017-05-09,55.584994234784695,54.964625967384364,55.54364013671875,0.005225838930994458,-0.00047484402819415045,1.0,55.25413513183594,1,55.25413513183594,-55.25413513183594,1566.7518078746161,-34.0,-321.73195677382137
2017-05-10,55.91585771764378,55.41956437345677,55.709068298339844,0.0029739192127782943,5.779459369597797e-06,-1.0,55.54364013671875,1,55.54364013671875,55.54364013671875,1622.2954480113349,-35.0,-327.52194243055965
2017-05-11,56.412149827376474,55.79178158304003,56.205360412597656,0.00886919360215045,-0.0007059691181591576,1.0,55.709068298339844,0,0.0,-0.0,1622.2954480113349,-35.0,-344.8921664295831
2017-05-12,56.45351217112519,56.08129373604007,56.329437255859375,0.002205129366388816,-0.000857845216103644,-1.0,56.205360412597656,1,56.205360412597656,56.205360412597656,1678.5008084239325,-36.0,-349.35893278700496
2017-05-15,57.03252454122804,56.24672720021604,56.94981002807617,0.010953091396116343,-0.00011950924818731653,-1.0,56.329437255859375,1,56.329437255859375,56.329437255859375,1734.830245679792,-37.0,-372.31272535902644
2017-05-16,57.197954154611764,56.701660814650346,57.07387924194336,0.002176201517876553,-0.0004901400643733338,-1.0,56.94981002807617,1,56.94981002807617,56.94981002807617,1791.780055707868,-38.0,-377.02735548597957
2017-05-17,56.99116851624669,56.49487514337524,56.82573318481445,-0.004357283478819599,-0.0005751815605073089,-1.0,57.07387924194336,0,0.0,0.0,1791.780055707868,-38.0,-367.59780531508113
2017-05-18,56.6414724078887,55.72115429815107,56.390480041503906,-0.007688921493388575,-8.14718198594396e-05,-1.0,56.82573318481445,0,0.0,0.0,1791.780055707868,-38.0,-351.05818586928035
2017-05-19,56.557811610530564,55.930321082936295,56.05582046508789,-0.0059523623811072925,-0.0011961329576007775,-1.0,56.390480041503906,1,56.390480041503906,56.390480041503906,1848.170535749372,-39.0,-338.00646238905574
2017-05-22,57.01797382354564,56.097655660683095,56.641475677490234,0.010393514388771626,-9.32155617191586e-05,-1.0,56.05582046508789,1,56.097655660683095,56.097655660683095,1904.2681914100551,-40.0,-361.39083568955425
2017-05-23,56.6414687593662,56.13947767576867,56.599639892578125,-0.0007388798071236064,-0.0005969694346772742,-1.0,56.641475677490234,0,0.0,0.0,1904.2681914100551,-40.0,-359.7174042930699
2017-05-24,56.85063590479104,56.30681591937564,56.390480041503906,-0.003702272200540674,-0.0006209020345614988,-1.0,56.599639892578125,1,56.599639892578125,56.599639892578125,1960.8678313026332,-41.0,-351.1418503990269
2017-05-25,56.80880337600733,56.474140525888004,56.599639892578125,0.0037022722005406287,-0.0002329181484895659,-1.0,56.390480041503906,1,56.474140525888004,56.474140525888004,2017.3419718285213,-42.0,-359.84290365975994
2017-05-26,56.80880301523031,56.34864080134322,56.47414016723633,-0.0022197856445268205,-0.0006332759588346642,-1.0,56.599639892578125,1,56.599639892578125,56.599639892578125,2073.9416117210994,-43.0,-354.4464154700627
2017-05-29,56.80880702245076,56.390480028740754,56.68330764770508,0.003696932420047064,-0.00013300369730871592,-1.0,56.47414016723633,1,56.47414016723633,56.47414016723633,2130.4157518883358,-44.0,-363.6497846106877
2017-05-31,56.808810314569435,56.47414742357477,56.641475677490234,-0.0007382669683965328,-0.0005578011037176311,-1.0,56.68330764770508,1,56.68330764770508,56.68330764770508,2187.099059536041,-45.0,-361.7673459510197
2017-06-01,57.01797469993527,56.6833118037967,56.80881118774414,0.0029499375669386784,0.00019058768239838233,-1.0,56.641475677490234,1,56.6833118037967,56.6833118037967,2243.7823713398375,-46.0,-369.422943296393
2017-06-02,57.31079882770563,56.97613595207905,57.227134704589844,0.007336728608090276,0.00028275282538130176,1.0,56.80881118774414,0,0.0,-0.0,2243.7823713398375,-46.0,-388.66582507129533
2017-06-05,57.31080230601104,56.89247528187958,57.10163879394531,-0.0021953521796361022,5.1361782737482015e-06,1.0,57.227134704589844,1,57.227134704589844,-57.227134704589844,2186.5552366352476,-45.0,-383.0185090922914
2017-06-06,57.72912963867187,56.8924755859375,57.51996612548828,0.007299307826042867,0.0003519895709871229,1.0,57.10163879394531,1,57.10163879394531,-57.10163879394531,2129.4535978413023,-44.0,-401.42491168018205
2017-06-07,57.72912945005084,57.436301809183355,57.60363006591797,0.0014534631982709208,-0.0005042095079988928,1.0,57.51996612548828,1,57.51996612548828,-57.51996612548828,2071.933631715814,-43.0,-405.0224611186586
2017-06-08,57.89645804898337,57.26896750777402,57.729129791259766,0.0021763074954774075,3.859428160137615e-05,-1.0,57.60363006591797,1,57.60363006591797,57.60363006591797,2129.537261781732,-44.0,-410.5444490336977
2017-06-09,57.729125458945354,57.143470217699665,57.39446258544922,-0.005814067154107756,0.0001674470359825717,1.0,57.729129791259766,1,57.729125458945354,-57.729125458945354,2071.8081363227866,-43.0,-396.1537548515298
2017-06-12,57.89645335039273,57.185298738035385,57.26896286010742,-0.0021890114475118763,-2.806309713491699e-05,1.0,57.39446258544922,1,57.39446258544922,-57.39446258544922,2014.4136737373374,-42.0,-390.88276638717434
2017-06-13,57.478126708032406,57.017970842243194,57.39446258544922,0.0021890114475118148,0.000207302526578547,-1.0,57.26896286010742,1,57.26896286010742,57.26896286010742,2071.682636597445,-43.0,-396.2792545768716
2017-06-14,57.60362680080671,57.10163567589309,57.35263442993164,-0.000729049509019979,-0.0002659861433558629,1.0,57.39446258544922,1,57.39446258544922,-57.39446258544922,2014.2881740119956,-42.0,-394.5224720451333
2017-06-15,57.14347043025253,56.51597993379952,56.72514343261719,-0.011001219302525397,-0.0002491242829492091,-1.0,57.35263442993164,0,0.0,0.0,2014.2881740119956,-42.0,-368.1678501579263
2017-06-16,57.47813420790389,57.01797828207254,57.185306549072266,0.008079427650482213,0.0001127219627817377,-1.0,56.72514343261719,1,57.01797828207254,57.01797828207254,2071.306152294068,-43.0,-387.6620293160395
2017-06-19,57.81278645756018,57.227131247960926,57.64545822143555,0.008014474802312172,-0.000692167916124259,1.0,57.185306549072266,0,0.0,-0.0,2071.306152294068,-43.0,-407.4485512276606
2017-06-20,57.645465356552286,57.14347420288097,57.3108024597168,-0.005822331121853829,-0.00010705251395008243,-1.0,57.64545822143555,1,57.64545822143555,57.64545822143555,2128.9516105155035,-44.0,-392.7236977120356
2017-06-21,57.185302956422646,56.51598354730932,56.80881118774414,-0.008797690313533007,-0.00048477038520435147,-1.0,57.3108024597168,0,0.0,0.0,2128.9516105155035,-44.0,-370.6360817452387
2017-06-22,57.14346622612667,56.515975775839024,56.599639892578125,-0.0036888173740622526,0.0004236503090632442,-1.0,56.80881118774414,1,56.80881118774414,56.80881118774414,2185.7604217032476,-45.0,-361.223373462768
2017-06-23,56.976135801300344,56.557808803665004,56.72514343261719,0.002214936356654634,0.00017660208683774946,1.0,56.599639892578125,1,56.599639892578125,-56.599639892578125,2129.1607818106695,-44.0,-366.74552922448675
2017-06-26,57.1434704147075,56.76697228704007,57.01797103881836,0.005148940302986261,7.879833544083605e-05,1.0,56.72514343261719,0,0.0,-0.0,2129.1607818106695,-44.0,-379.6299438973383
2017-06-27,57.39446206479618,57.05979919433594,57.05979919433594,0.0007333270506001784,-0.00013109402419729483,1.0,57.01797103881836,0,0.0,-0.0,2129.1607818106695,-44.0,-381.47038274011175
2017-06-28,57.47813071655262,57.14347420288097,57.3108024597168,0.004389303977353911,0.00012359149229986306,-1.0,57.05979919433594,1,57.14347420288097,57.14347420288097,2186.3042560135505,-45.0,-392.6818546737054
2017-06-29,61.075745003008784,58.482118752116506,60.908416748046875,0.060882240655187124,-0.00023716654247501795,1.0,57.3108024597168,0,0.0,-0.0,2186.3042560135505,-45.0,-554.5744976485589
2017-06-30,62.07973084534548,60.28092966067713,60.782920837402344,-0.002062528979024093,-0.000833747062326444,-1.0,60.908416748046875,1,60.908416748046875,60.908416748046875,2247.2126727615973,-46.0,-548.8016857589105
2017-07-03,61.95422708784105,60.824739157250164,61.5359001159668,0.01231190399387063,-0.00016140327118891146,-1.0,60.782920837402344,1,60.824739157250164,60.824739157250164,2308.0374119188473,-47.0,-584.1498935315922
2017-07-04,62.330726380779836,60.49009003421025,61.326744079589844,-0.0034047165400475487,-0.00030745276291558763,-1.0,61.5359001159668,1,61.5359001159668,61.5359001159668,2369.573312034814,-48.0,-574.1104037854984
2017-07-05,62.07972320109366,60.824742222231954,61.57773208618164,0.004084283393473281,0.0015644047555351678,-1.0,61.326744079589844,1,61.326744079589844,61.326744079589844,2430.900056114404,-49.0,-586.4088161084965
2017-07-06,61.912387089379166,61.28489667968952,61.368560791015625,-0.003402648296042728,0.0002723665672097882,1.0,61.57773208618164,1,61.57773208618164,-61.57773208618164,2369.3223240282223,-48.0,-576.3685939405277
2017-07-07,61.66140409011684,61.11758403629269,61.20124816894531,-0.0027300805542541805,0.0003535330411772966,1.0,61.368560791015625,1,61.368560791015625,-61.368560791015625,2307.9537632372067,-47.0,-568.504900703223
2017-07-10,62.62354642053279,61.326736637463256,62.41438293457031,0.019628160333923752,-0.00011139603209052906,1.0,61.20124816894531,0,0.0,-0.0,2307.9537632372067,-47.0,-625.522234687598
2017-07-11,63.50203284046827,62.20521673089296,62.79087829589844,0.006014068297391344,-0.0006871891799064481,-1.0,62.41438293457031,1,62.41438293457031,62.41438293457031,2370.368146171777,-48.0,-643.594012031348
2017-07-12,63.08372386570839,62.372569118459154,62.49806213378906,-0.004674262456739956,-0.0018726941248086175,-1.0,62.79087829589844,1,62.79087829589844,62.79087829589844,2433.1590244676754,-49.0,-629.2460200879887
2017-07-13,63.12554170397952,62.539886457641565,62.83271408081055,0.005340312291284734,-8.257859562938179e-05,-1.0,62.49806213378906,1,62.539886457641565,62.539886457641565,2495.698910925317,-50.0,-645.9367931152105
2017-07-14,63.041874288909554,62.7490466810307,62.87454605102539,0.0006655458358586795,-0.003062994300274431,-1.0,62.83271408081055,1,62.83271408081055,62.83271408081055,2558.5316250061273,-51.0,-648.0702235961676
2017-07-17,63.167392412625205,62.5817370229927,63.041893005371094,0.0026580652078414544,0.00031764689045558566,-1.0,62.87454605102539,1,62.87454605102539,62.87454605102539,2621.4061710571527,-52.0,-656.7722652221441
2017-07-18,63.041893005371094,62.62356590330073,63.041893005371094,0.0,-0.0008249379452478573,1.0,63.041893005371094,1,63.041893005371094,-63.041893005371094,2558.3642780517816,-51.0,-656.7722652221441
2017-07-19,62.83271755365021,62.498054658746966,62.707218170166016,-0.005322910393269645,0.0003858090174444162,-1.0,63.041893005371094,0,0.0,0.0,2558.3642780517816,-51.0,-639.7038486266852
2017-07-20,63.041893005371094,62.53990175951966,63.041893005371094,0.005322910393269647,2.7268439953283667e-05,1.0,62.707218170166016,1,62.707218170166016,-62.707218170166016,2495.6570598816156,-50.0,-656.4375903869391
2017-07-21,63.12554170397952,62.62355058095221,62.83271408081055,-0.003323611043699968,-0.00041135158565639985,1.0,63.041893005371094,1,63.041893005371094,-63.041893005371094,2432.6151668762445,-49.0,-646.1878230834723
2017-07-24,63.00004506425156,62.623546956399615,62.749046325683594,-0.0013324827942456537,6.491966567142788e-05,-1.0,62.83271408081055,1,62.83271408081055,62.83271408081055,2495.447880957055,-50.0,-642.0044353271246
2017-07-25,64.17135620117188,62.74904702193983,64.17135620117188,0.02241356614454732,-0.0008678597788769413,1.0,62.749046325683594,0,0.0,-0.0,2495.447880957055,-50.0,-713.1199291015387
2017-07-26,64.92435081288443,64.00403266556782,64.04586791992188,-0.0019574331323739965,-0.0007811884299198709,-1.0,64.17135620117188,1,64.17135620117188,64.17135620117188,2559.619237158227,-51.0,-706.7200267577887
2017-07-27,64.54785520438674,64.04586409791307,64.33869171142578,0.0045616747079616805,0.00022350815605536874,-1.0,64.04586791992188,1,64.04586791992188,64.04586791992188,2623.665105078149,-52.0,-721.9468639159918
2017-07-28,64.21319127606394,63.96219253540039,63.96219253540039,-0.005869020450748388,-0.00041762415819009103,1.0,64.33869171142578,1,64.21319127606394,-64.21319127606394,2559.451913802085,-51.0,-702.6199055033348
2017-07-31,66.01199614407756,64.08768955792111,65.635498046875,0.025824511187293845,0.0005221133193399228,-1.0,63.96219253540039,1,64.08768955792111,64.08768955792111,2623.5396033600064,-52.0,-789.5062950774936
2017-08-01,66.22117548836934,65.5518496329003,65.97017669677734,0.005086093316556046,-0.0005233033501446421,1.0,65.635498046875,1,65.635498046875,-65.635498046875,2557.9041053131314,-51.0,-806.5749062225132
2017-08-02,66.55581573857036,66.13748881722965,66.38848114013672,0.006320792955811977,-0.00013150320528373044,-1.0,65.97017669677734,1,66.13748881722965,66.13748881722965,2624.041594130361,-52.0,-828.1594251567485
2017-08-03,66.41492588188612,65.73895084736243,66.11918640136719,-0.00406459663076324,0.0001527082156843369,-1.0,66.38848114013672,1,66.38848114013672,66.38848114013672,2690.4300752704976,-53.0,-813.8868040019634
2017-08-04,66.3304214477539,65.73894256126924,66.3304214477539,0.003189669322679379,0.0003775767999286057,1.0,66.11918640136719,1,66.11918640136719,-66.11918640136719,2624.3108888691304,-52.0,-824.8710264140727
2017-08-07,66.58392394340409,66.03468980017962,66.20368194580078,-0.0019125574073548559,-0.0003944369939802047,1.0,66.3304214477539,1,66.3304214477539,-66.3304214477539,2557.9804674213765,-51.0,-818.4073118144634
2017-08-08,66.20368194580078,65.56995172976573,66.20368194580078,0.0,0.00031647016616772526,-1.0,66.20368194580078,1,66.20368194580078,66.20368194580078,2624.1841493671773,-52.0,-818.4073118144634
2017-08-09,65.86570139239295,65.56996186850868,65.61221313476562,-0.008974225456623101,-0.001245995888657523,1.0,66.20368194580078,1,65.86570139239295,-65.86570139239295,2558.3184479747842,-51.0,-787.9044218982626
2017-08-10,65.90795599245557,63.7955215055179,64.64049530029297,-0.014920777830180462,0.0005453568580850061,-1.0,65.61221313476562,1,65.61221313476562,65.61221313476562,2623.93066110955,-52.0,-737.3750945056845
2017-08-11,63.62651171882242,62.95053029140103,63.161773681640625,-0.0231418052764307,-0.0006266131182623912,1.0,64.64049530029297,1,63.62651171882242,-63.62651171882242,2560.3041493907276,-51.0,-660.9463083729443
2017-08-14,63.92226431730192,63.28853401629755,63.79551696777344,0.009983649569402725,0.0006491072818837667,-1.0,63.161773681640625,1,63.28853401629755,63.28853401629755,2623.592683407025,-52.0,-693.7741989171936
2017-08-15,64.04899811121483,63.41526794433593,63.41526794433594,-0.005978269156949936,-0.0017759304263056687,1.0,63.79551696777344,1,63.79551696777344,-63.79551696777344,2559.7971664392517,-51.0,-674.3814987218811
2017-08-16,63.753247338106576,63.204019726086194,63.58425521850586,0.002661228478563932,-0.0002513114104715546,-1.0,63.41526794433594,1,63.41526794433594,63.41526794433594,2623.2124343835876,-52.0,-683.1688369787171
2017-08-17,63.626515763240874,62.95053429285073,63.035030364990234,-0.008675270841252239,-0.000846256632442435,-1.0,63.58425521850586,1,63.58425521850586,63.58425521850586,2686.7966896020935,-53.0,-654.059919742389
2017-08-18,62.612561929714175,62.1900749984116,62.359073638916016,-0.010781420372891799,0.0006486646470787198,-1.0,63.035030364990234,0,0.0,0.0,2686.7966896020935,-53.0,-618.2342132604554
2017-08-21,62.485798944844625,62.27455553198627,62.31680679321289,-0.0006780276533981982,-1.3832793348627443e-05,1.0,62.359073638916016,1,62.359073638916016,-62.359073638916016,2624.4376159631774,-52.0,-616.0363372838929
2017-08-22,63.11952314131437,62.528044220585144,62.950531005859375,0.01011803444076432,0.00043772422816961185,-1.0,62.31680679321289,1,62.528044220585144,62.528044220585144,2686.965660183763,-53.0,-649.4124831267841
2017-08-24,62.86605040087516,62.528059600195085,62.82379913330078,-0.0020152270389042037,8.289498778758194e-05,1.0,62.950531005859375,1,62.86605040087516,-62.86605040087516,2624.0996097828875,-52.0,-642.7379451487532
2017-08-25,63.49976367946404,62.35905067435777,63.373016357421875,0.008704192566322697,0.000966179634684694,1.0,62.82379913330078,1,62.82379913330078,-62.82379913330078,2561.2758106495867,-51.0,-670.748023578929
2017-08-28,63.92225773687482,63.20403142566805,63.62651824951172,0.0039921757123890745,0.00028220003970356344,1.0,63.373016357421875,1,63.373016357421875,-63.373016357421875,2497.902794292165,-50.0,-683.4231181834211
2017-08-29,63.62651589143776,63.07728175146879,63.20402908325195,-0.006662286615689677,0.0014369350856072631,1.0,63.62651824951172,1,63.62651589143776,-63.62651589143776,2434.276278400727,-49.0,-662.7211466786189
2017-08-30,64.47148862461728,63.41527161862182,64.42923736572266,0.019199476009232865,-0.0004302284939003743,1.0,63.20402908325195,0,0.0,-0.0,2434.276278400727,-49.0,-722.7563525196833
2017-08-31,64.42925340250919,64.00676649495175,64.21800994873047,-0.00328382629579866,0.00032854164441241846,-1.0,64.42923736572266,1,64.42923736572266,64.42923736572266,2498.7055157664495,-50.0,-712.194981670074
2017-09-01,64.55598595615459,63.96450055326683,64.13349914550781,-0.0013168651624244946,0.00035212145098060166,1.0,64.21800994873047,1,64.21800994873047,-64.21800994873047,2434.487505817719,-49.0,-708.0539523121638
2017-09-04,64.09123629274927,63.54200224892835,63.9644889831543,-0.002638765259186637,0.00038041126984814187,1.0,64.13349914550781,1,64.09123629274927,-64.09123629274927,2370.3962695249697,-48.0,-699.8992016664365
2017-09-05,63.96450913605275,63.58427353410532,63.79551696777344,-0.0026451488107768297,0.0006752654776516629,1.0,63.9644889831543,1,63.9644889831543,-63.9644889831543,2306.4317805418154,-47.0,-691.9575169435361
2017-09-06,63.33077453578221,62.781546802840296,62.99279022216797,-0.012662641994404259,0.00011803133499319693,1.0,63.79551696777344,1,63.33077453578221,-63.33077453578221,2243.1010060060335,-46.0,-654.5673442136931
2017-09-07,63.330760075773924,62.52803784426549,62.65478515625,-0.005380221309422774,-0.0004670180993941482,1.0,62.99279022216797,1,62.99279022216797,-62.99279022216797,2180.1082157838655,-45.0,-639.3571162473845
2017-09-08,62.992789572509466,62.5280514761265,62.908287048339844,0.004037846989052111,7.688593823460109e-05,-1.0,62.65478515625,1,62.65478515625,62.65478515625,2242.7630009401155,-46.0,-651.0182032835173
2017-09-11,63.88001272974862,63.45752586454309,63.753265380859375,0.013342499782958437,-0.00033729381519960846,1.0,62.908287048339844,0,0.0,-0.0,2242.7630009401155,-46.0,-689.8872065794158
2017-09-12,64.21798809854762,63.66875401627223,64.04899597167969,0.0046279481367204585,-0.0012157887874710053,-1.0,63.753265380859375,1,63.753265380859375,63.753265380859375,2306.516266320975,-47.0,-703.7865443479704
2017-09-13,64.38699194119083,63.837764205615066,63.92226028442383,-0.0019806905456278574,0.000255499951566926,-1.0,64.04899597167969,1,64.04899597167969,64.04899597167969,2370.5652622926546,-48.0,-697.7032313596892
2017-09-14,64.09125572669384,63.373029350054146,64.00675964355469,0.0013210352344916985,-0.0007449425351212063,1.0,63.92226028442383,1,63.92226028442383,-63.92226028442383,2306.6430020082307,-47.0,-701.6747012388396
2017-09-15,64.13351565582727,63.28854181700646,63.66877746582031,-0.005294404470525086,0.0004815142494534958,-1.0,64.00675964355469,1,64.00675964355469,64.00675964355469,2370.6497616517854,-48.0,-685.4515567075896
2017-09-18,64.47148915237345,63.668760353263664,64.34474182128906,0.01056092578228412,0.0003644424168197399,1.0,63.66877746582031,1,63.66877746582031,-63.66877746582031,2306.980984185965,-47.0,-717.2218814146208
2017-09-19,65.18970629005932,64.13348942355361,64.76721954345703,0.006544385594623074,0.00026501557653951476,1.0,64.34474182128906,1,64.34474182128906,-64.34474182128906,2242.636242364676,-46.0,-736.6558566343474
2017-09-20,65.23195109673786,64.55597617015589,64.76721954345703,0.0,0.00020466536831153948,1.0,64.76721954345703,1,64.76721954345703,-64.76721954345703,2177.869022821219,-45.0,-736.6558566343474
2017-09-21,65.02070772343671,64.59822097683443,64.76721954345703,0.0,0.00043813226191665225,1.0,64.76721954345703,1,64.76721954345703,-64.76721954345703,2113.101803277762,-44.0,-736.6558566343474
2017-09-22,64.64048043761088,64.21799363736505,64.3869857788086,-0.005888075610698653,0.0001080638065139882,1.0,64.76721954345703,1,64.64048043761088,-64.64048043761088,2048.4613228401513,-43.0,-720.1790656486182
2017-09-25,64.64048129606127,64.09124715912027,64.34474182128906,-0.0006563099839243271,-5.219528906437296e-05,1.0,64.3869857788086,1,64.3869857788086,-64.3869857788086,1984.0743370613427,-42.0,-718.4048194327979
2017-09-26,64.47148829616734,64.09124630796391,64.3869857788086,0.0006563099839243977,-0.0005409096782605483,-1.0,64.34474182128906,1,64.34474182128906,64.34474182128906,2048.4190788826318,-43.0,-720.2213096061378
2017-09-27,64.5559843668891,64.00675023724214,64.3869857788086,0.0,-0.00024052549803898422,-1.0,64.3869857788086,1,64.3869857788086,64.3869857788086,2112.8060646614404,-44.0,-720.2213096061378
2017-09-28,65.14746330857847,64.26024489604443,64.3869857788086,0.0,0.00017499390619727236,-1.0,64.3869857788086,1,64.3869857788086,64.3869857788086,2177.193050440249,-45.0,-720.2213096061378
2017-09-29,64.97847876322963,64.47149583299486,64.6827392578125,0.0045828562283180135,-0.0003421161963760081,1.0,64.3869857788086,0,0.0,-0.0,2177.193050440249,-45.0,-733.5302161613135
2017-10-03,65.44320678710938,64.80947654793154,65.44320678710938,0.01168830982748264,2.1940140885215268e-05,-1.0,64.6827392578125,1,64.80947654793154,64.80947654793154,2242.0025269881803,-46.0,-768.3849852188509
2017-10-04,65.86569266892312,65.48545710952274,65.78119659423828,0.005151336883005284,-0.000715240517022062,1.0,65.44320678710938,0,0.0,-0.0,2242.0025269881803,-46.0,-783.9325163467806
2017-10-06,65.73895325725682,65.2319639044821,65.35871124267578,-0.0064432989193333595,-0.00038325672522918286,-1.0,65.78119659423828,0,0.0,0.0,2242.0025269881803,-46.0,-764.4981901749056
