Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-20,210.4360496795669,211.51698524417412,208.25434056668644,208.64109802246094,22843100,0.0,0
2020-11-23,209.1964475967108,210.5253050403452,206.429646493505,208.36343383789062,25683500,0.0,0
2020-11-24,207.84776580750207,212.46903288488076,207.12383821711552,212.082275390625,33979700,0.0,0
2020-11-25,213.32187616213423,213.5003726299142,210.69391061793698,212.09217834472656,21012900,0.0,0
2020-11-27,213.06404127482665,214.4722355493596,212.26076178004814,213.4408721923828,14512200,0.0,0
2020-11-30,212.3202767549646,212.97477893363472,209.08736617145564,212.29052734375,33064800,0.0,0
2020-12-01,212.72685433459873,215.51350858190327,211.57650847462958,214.41273498535156,30904500,0.0,0
2020-12-02,213.09379476928302,213.67888670750062,211.03108314775162,213.5797119140625,23724500,0.0,0
2020-12-03,212.82601064286007,214.5813013891316,211.87398418313478,212.45909118652344,25120900,0.0,0
2020-12-04,212.43925886292462,213.5896197855861,211.40789557641858,212.57809448242188,24666000,0.0,0
2020-12-07,212.5880037928176,213.7482761296312,211.21948559480407,212.5086669921875,24620000,0.0,0
2020-12-08,212.1913503846521,215.14657454672883,211.12032619601823,214.21438598632812,23284100,0.0,0
2020-12-09,213.37146852366578,213.44087877432366,209.4543062483109,210.03939819335938,32440600,0.0,0
2020-12-10,210.00964403472537,211.30875210204485,208.61136117505148,208.77003479003906,26733300,0.0,0
2020-12-11,208.3039356599003,211.5467576055418,207.37174710846008,211.48724365234375,30979400,0.0,0
2020-12-14,211.32857137539233,214.41271950837236,211.1103989570891,212.41941833496094,28798400,0.0,0
2020-12-15,213.38136956895985,213.62929141143883,210.47573283844164,212.3500213623047,27000600,0.0,0
2020-12-16,212.96485664893666,218.28030140619737,212.93510723923887,217.4571990966797,35023300,0.0,0
2020-12-17,218.04231039426347,219.05383580982033,216.10852293213213,217.59605407714844,32515800,0.0,0
2020-12-18,216.77294921875003,217.8638114320835,214.22432042134238,216.77294921875,63354900,0.0,0
2020-12-21,215.7416023530261,222.13798321841657,215.47384251130813,220.7397003173828,37181900,0.0,0
2020-12-22,220.83886671791697,223.7544300579412,220.0058529441811,222.07847595214844,22612200,0.0,0
2020-12-23,221.25536215855664,221.701618433404,218.96456683331863,219.1827392578125,18699600,0.0,0
2020-12-24,219.57941519087606,221.75121294775104,219.36124275937595,220.8983612060547,10550600,0.0,0
2020-12-28,222.58422609718164,224.15109395006263,221.1661204282526,223.08999633789062,17933500,0.0,0
2020-12-29,224.42876094641161,225.2915240955706,221.72145872763994,222.28671264648438,17403200,0.0,0
2020-12-30,223.35774295916238,223.7544269878428,219.62900388125706,219.83724975585938,20272300,0.0,0
2020-12-31,219.85708983056645,221.14628645512505,217.85387707954303,220.57110595703125,20942100,0.0,0
2021-01-04,220.6801799063407,221.14627416109255,213.02435252303314,215.8804168701172,37130100,0.0,0
2021-01-05,215.4539895206695,216.70352527369727,213.90695966639527,216.0886688232422,23823000,0.0,0
2021-01-06,210.4063046751149,214.69040131979943,210.17822081999782,210.4856414794922,35930700,0.0,0
2021-01-07,212.2607619490295,217.51670813378945,211.93351842698166,216.47543334960938,27694500,0.0,0
2021-01-08,216.86219921513973,218.74641440510635,215.2259210138062,217.7943878173828,22956200,0.0,0
2021-01-11,216.65393247760215,217.09027732448166,214.9283910736554,215.6820831298828,23031300,0.0,0
2021-01-12,214.70031273667703,215.29533120350715,211.54675420554273,213.1433563232422,23249300,0.0,0
2021-01-13,212.24093441370178,214.95814811344468,212.1516710504367,214.54164123535156,20087100,0.0,0
2021-01-14,214.1152282747476,215.6523467575626,210.97158106034402,211.24925231933594,29480800,0.0,0
2021-01-15,211.7450719231128,212.72683264429293,210.26745243078054,210.88229370117188,31746500,0.0,0
2021-01-19,211.97318183606288,215.1763279024177,210.86249678983557,214.6408233642578,30480900,0.0,0
2021-01-20,215.89033982773714,223.91308710874694,215.48374436983983,222.4751434326172,37777300,0.0,0
2021-01-21,222.83216995755686,224.4188759514775,220.57112375198736,223.0999298095703,30709400,0.0,0
2021-01-22,225.1923583394878,228.1575088724466,223.92299978101826,224.07174682617188,30172700,0.0,0
2021-01-25,227.2153985773462,227.86991585364063,222.3561366624408,227.6219940185547,33152100,0.0,0
2021-01-26,229.93263314470283,232.2333399637955,228.16743084486373,230.3987274169922,49169600,0.0,0
2021-01-27,236.0216010473203,238.44132072286683,228.22693748308464,230.9639892578125,69870600,0.0,0
2021-01-28,233.65146861987142,240.623029822382,233.13578693558654,236.94386291503906,49111200,0.0,0
2021-01-29,234.02829803865416,236.04142210442376,229.42686944090246,230.03179931640625,42503100,0.0,0
2021-02-01,233.10602612571796,240.48418243259675,230.49788355236993,237.65786743164062,33314200,0.0,0
2021-02-02,239.29417188297822,240.29577070628127,236.70586717195766,237.51904296875,25916300,0.0,0
2021-02-03,237.57856093860642,243.05266456665478,237.27112512955435,240.98004150390625,27158100,0.0,0
2021-02-04,240.64286638257377,241.21804688626523,238.3718937790378,239.99826049804688,25296100,0.0,0
2021-02-05,240.21642543569172,241.25770019207465,238.42147373176743,240.18667602539062,18054800,0.0,0
2021-02-08,241.12877740255757,241.65437049688072,238.80823259381603,240.45443725585938,22211900,0.0,0
2021-02-09,239.85940684217692,242.7253825868718,239.37348974064187,241.74362182617188,23565000,0.0,0
2021-02-10,242.96340008440654,243.87575062807343,238.8875644817943,240.80152893066406,22186700,0.0,0
2021-02-11,242.74523954709235,243.11215904133547,240.13709685376728,242.45765686035156,15751100,0.0,0
2021-02-12,241.90230509370474,243.26092714881017,240.7122832161121,242.95350646972656,16561100,0.0,0
2021-02-16,242.99315561567357,244.08401777794504,240.9006946549153,241.67420959472656,26728500,0.0,0
2021-02-17,239.86518639181878,242.83715118176886,239.48747240508266,242.72781372070312,21653500,0.56,0
2021-02-18,240.3422885946045,242.45943737235277,239.40795304786866,242.32028198242188,16925600,0.0,0
2021-02-19,242.2805274720891,242.3898649321844,238.73204231274164,239.5172882080078,25262600,0.0,0
2021-02-22,235.98868226799664,236.4956022097047,230.99894171381308,233.09622192382812,36446900,0.0,0
2021-02-23,228.94143020670074,233.41430142512684,227.35106992898494,231.86370849609375,30228700,0.0,0
2021-02-24,228.6233478447014,233.782061647641,227.61944222767517,233.135986328125,26339700,0.0,0
2021-02-25,230.6808802608648,233.17574297078644,226.5062034879012,227.60951232910156,39542200,0.0,0
2021-02-26,230.13419843830016,233.95104499764756,228.15618988013628,230.9790802001953,37819200,0.0,0
2021-03-01,234.4778426913381,236.03838503943987,231.74442139381944,235.51158142089844,25324000,0.0,0
2021-03-02,235.58115255072846,235.86941274584981,232.04261684603645,232.4600830078125,22812500,0.0,0
2021-03-03,230.7604000413287,232.17183758593126,225.88993116193137,226.18812561035156,34029500,0.0,0
2021-03-04,225.37307808274596,231.0884135664741,222.90801811923347,225.36312866210938,44727800,0.0,0
2021-03-05,228.1363188065004,231.8637115374138,225.0947687647631,230.2037811279297,41872800,0.0,0
2021-03-08,229.97516712188042,231.96311000103725,225.7607379248203,226.0191650390625,35267400,0.0,0
2021-03-09,231.4760525802678,233.96098095246478,230.27334057473286,232.37062072753906,33080500,0.0,0
2021-03-10,235.57122014575094,235.57122014575094,230.64111536297958,231.01882934570312,29746800,0.0,0
2021-03-11,233.54352336700737,237.72813440577573,232.89743286647277,235.700439453125,29907600,0.0,0
2021-03-12,232.5992349655232,234.39833588635474,231.82393850982763,234.32875061035156,22653700,0.0,0
2021-03-15,233.54351398157252,233.7721231443039,230.41249514357693,233.3944091796875,26034900,0.0,0
2021-03-16,234.85556003964192,238.612770700076,234.5176134053129,236.27694702148438,28092200,0.0,0
2021-03-17,234.72634322154536,237.11188371392626,231.82394851426207,235.61097717285156,29562100,0.0,0
2021-03-18,231.1579900690459,232.77816833043727,228.9414380581584,229.32908630371094,34833000,0.0,0
2021-03-19,229.62727799036614,231.06853349275332,227.967347565763,228.96131896972656,46430700,0.0,0
2021-03-22,228.8818040195066,235.47182424629034,228.75258288102842,234.56732177734375,30127000,0.0,0
2021-03-23,236.05828180649115,239.596817692125,235.6408156233681,236.14773559570312,31638400,0.0,0
2021-03-24,236.41610311989962,236.5651927629042,233.90135669589006,234.04051208496094,25620100,0.0,0
