Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-21,134.06791315846857,139.8703408903716,132.41435846414996,138.5540008544922,33778000,0.0,0.0
2021-01-22,137.280094504662,138.29670843283358,136.15359120147343,137.00534057617188,24682000,0.0,0.0
2021-01-25,137.6972275389633,138.16431831848195,132.24948670407525,136.41334533691406,25111200,0.0,0.0
2021-01-26,135.6864919777369,136.32843317465012,133.75818337464543,134.23526000976562,16398000,0.0,0.0
2021-01-27,132.18456177300178,132.21203411835776,127.8258653192731,129.06478881835938,37127200,0.0,0.0
2021-01-28,129.84909527472692,133.28111087570113,129.49190904039,130.3961181640625,22831600,0.0,0.0
2021-01-29,130.63589851148186,133.2311354123348,129.00233081387688,129.78414916992188,27155200,0.0,0.0
2021-02-01,130.41861067295218,132.59171601887726,128.9149189177429,132.25450134277344,21720400,0.0,0.0
2021-02-02,133.87058043020522,135.6015667549626,132.73906137520757,135.44920349121094,22044000,0.0,0.0
2021-02-03,136.24102283653212,139.19594660684564,135.04705818839506,135.1869354248047,24540800,0.0,0.0
2021-02-04,135.1919281039076,136.61568771958324,133.26111925269296,136.5232696533203,20134000,0.0,0.0
2021-02-05,137.1302548569114,137.25264554127796,135.33932301030043,135.7914276123047,16915200,0.0,0.0
2021-02-08,137.15272339814146,144.61120581686038,137.15272339814146,144.26150512695312,43462400,0.0,0.0
2021-02-09,143.28237433417354,145.7052615058058,142.10091097565342,142.508056640625,28756000,0.0,0.0
2021-02-10,144.50628888272348,148.91992953344504,143.2898373493761,147.51365661621094,48535200,0.0,0.0
2021-02-11,149.6717788810937,152.58922888526286,149.11975553721703,152.37442016601562,45082800,0.0,0.0
2021-02-12,150.3686713571283,152.7790722702619,147.62107104993825,149.48194885253906,37475600,0.0,0.0
2021-02-16,150.51104918189122,153.590863620157,149.36954431311838,153.16873168945312,32196000,0.0,0.0
2021-02-17,151.5776129360428,152.10214868262136,147.67102144276362,148.92991638183594,27475600,0.0,0.0
2021-02-18,147.16147133251522,148.60271751783236,145.62282181007794,148.1605987548828,23386800,0.0,0.0
2021-02-19,150.11389094695065,151.63756937530204,148.33794565694882,149.13475036621094,27172400,0.0,0.0
2021-02-22,147.6185665178152,151.20044479529966,143.1249936757189,143.43222045898438,32588400,0.0,0.0
2021-02-23,140.62968704618737,142.26325491766653,133.77817247492752,141.29660034179688,39178000,0.0,0.0
2021-02-24,141.10425077260248,144.94091137387647,137.43995549407873,144.8634796142578,44832000,0.0,0.0
2021-02-25,140.33242665204142,143.6220490162403,132.04716779136376,132.9588623046875,82443600,0.0,0.0
2021-02-26,137.40498762951313,138.4241018317289,133.49341062224116,137.02532958984375,50093200,0.0,0.0
2021-03-01,138.62893656486278,139.12850030023165,135.41424514740208,138.29672241210938,35318400,0.0,0.0
2021-03-02,138.87870217347756,139.0835251104564,133.84310701850515,133.9455108642578,26411600,0.0,0.0
2021-03-03,134.1453333455495,134.39761544176332,127.87581529607002,127.93576049804688,37759200,0.0,0.0
2021-03-04,127.89579438467935,129.63676637637724,120.73204589453174,123.59454345703125,57334400,0.0,0.0
2021-03-05,125.39048596761376,125.39048596761376,116.69058767569773,124.50625610351562,54284000,0.0,0.0
2021-03-08,124.39135800356749,124.60367409498843,115.56406857322348,115.83133697509766,54311200,0.0,0.0
2021-03-09,121.23847798349999,126.10091587026956,120.52885361560102,125.13642120361328,52182400,0.04,0.0
2021-03-10,128.33723849158656,129.73150660975634,124.50925778142647,124.61670684814453,38437600,0.0,0.0
2021-03-11,129.431671778961,130.39365783377968,127.27781004393385,129.86643981933594,29991600,0.0,0.0
2021-03-12,126.41575388056332,128.8194835520041,125.8335646185535,128.49215698242188,24396400,0.0,0.0
2021-03-15,128.5796190674067,131.9978124938232,127.60512747731883,131.8428955078125,22198800,0.0,0.0
2021-03-16,133.4945134327596,135.05368770172367,131.09827200447168,132.8423614501953,27212800,0.0,0.0
2021-03-17,130.32867881372985,134.46149074057513,129.82644160889697,133.3420867919922,24386400,0.0,0.0
2021-03-18,131.2956741955346,131.77041435149133,127.10288089551705,127.15785217285156,29389600,0.0,0.0
2021-03-19,127.43272567820435,129.1468171124439,126.05845118559627,128.3897247314453,29920800,0.0,0.0
2021-03-22,129.05935060271597,133.87431286827453,128.99938471006368,131.79290771484375,29780400,0.0,0.0
2021-03-23,132.47254226788792,133.3745775357629,130.14377016838597,130.63851928710938,22204800,0.0,0.0
2021-03-24,131.44308784534147,131.5230474533721,126.30080660658804,126.36327362060547,24584000,0.0,0.0
2021-03-25,124.92903693539785,127.08039729853844,122.65523603608642,125.28634643554688,29514400,0.0,0.0
2021-03-26,125.47873677075832,128.494645994435,123.66969451082797,128.32473754882812,36396800,0.0,0.0
2021-03-29,128.13483088895742,130.5560528426135,126.93296620870365,129.41415405273438,27352000,0.0,0.0
2021-03-30,128.35222304938125,129.68402407750585,126.98295096275125,128.64956665039062,20020400,0.0,0.0
2021-03-31,130.0863051486974,134.6339067849752,129.75647748708752,133.41204833984375,31477600,0.0,0.0
2021-04-01,135.6508763775035,138.6267982974055,135.04119769377536,138.0446014404297,30827600,0.0,0.0
2021-04-05,138.6018143543163,140.06603750907104,137.2575229867607,139.80117797851562,25567200,0.0,0.0
2021-04-06,139.9236019369195,140.46831243659068,137.66229921444167,138.54183959960938,19174400,0.0,0.0
2021-04-07,138.73423585380039,142.35982378650831,137.04263948516666,141.3603515625,25128400,0.0,0.0
2021-04-08,142.45227391075673,144.63861940328565,142.4148028527549,143.0944366455078,24441600,0.0,0.0
2021-04-09,142.06497708034942,144.00395557730778,141.6751835346222,143.9239959716797,19517200,0.0,0.0
2021-04-12,142.8220965620102,153.44397538629607,141.31788590331936,152.00973510742188,86932400,0.0,0.0
2021-04-13,152.23460351904959,156.917128118651,151.17766659682945,156.7122344970703,67621200,0.0,0.0
2021-04-14,156.16753592087844,157.12203373051517,152.19462770675693,152.6893768310547,38550000,0.0,0.0
2021-04-15,156.54233123210287,162.05692085196367,156.23249729436287,161.28732299804688,59848000,0.0,0.0
2021-04-16,160.44525746831732,161.5721647185709,158.56874613149878,159.04100036621094,33520800,0.0,0.0
2021-04-19,155.2830133161591,157.99157460298045,152.24961134393274,153.5364227294922,40442000,0.0,0.0
2021-04-20,153.15163315456857,154.88821927805765,149.55104100347472,151.63243103027344,33413200,0.0,0.0
2021-04-21,151.1077059643534,153.54391949581674,150.94279975870117,153.52392578125,21677600,0.0,0.0
2021-04-22,153.66886160049157,154.30352100203982,147.75698983038046,148.42413330078125,27778800,0.0,0.0
2021-04-23,149.26367931210382,153.26907156797535,148.92386241630382,152.57192993164062,22750000,0.0,0.0
2021-04-26,151.76987201755415,154.70830771399324,151.17018254847216,154.6983184814453,19779600,0.0,0.0
2021-04-27,155.70278856232125,156.62230120480712,153.46396522578854,153.736328125,16457200,0.0,0.0
2021-04-28,153.56391370391162,155.24051859458484,152.07469460398667,152.68687438964844,20941600,0.0,0.0
2021-04-29,153.91873130830047,154.28354418121197,150.63546120430698,153.1666259765625,17319600,0.0,0.0
2021-04-30,151.66491600574693,153.56890947604217,149.89085881187955,150.0157928466797,20191200,0.0,0.0
2021-05-03,151.170186067401,152.3870423781656,147.79696703945075,148.28919982910156,20391200,0.0,0.0
2021-05-04,146.29525900948963,146.29776013039546,140.02856332327923,143.436767578125,40532400,0.0,0.0
2021-05-05,147.01236504812584,148.05681168700332,143.7990655238766,144.50869750976562,29202400,0.0,0.0
2021-05-06,144.87600094043503,145.63559436138814,142.10495741254212,145.15335083007812,19338000,0.0,0.0
2021-05-07,148.00435460231515,149.62849701812848,146.64006948276688,148.04432678222656,22932800,0.0,0.0
2021-05-10,147.7944743187005,147.98187538646008,142.42481149728073,142.5822296142578,26890400,0.0,0.0
2021-05-11,138.17702453799933,143.47172885500922,137.42742042658162,142.9869842529297,28558400,0.0,0.0
2021-05-12,140.0210598828551,142.5272285083594,137.02014214501054,137.51239013671875,30340800,0.0,0.0
2021-05-13,140.26343624531518,140.73318944116417,134.51897170489406,136.58038330078125,28540400,0.0,0.0
2021-05-14,138.82667711253032,143.20437005951976,137.41243071453007,142.3548126220703,25861600,0.0,0.0
2021-05-17,141.49529936747126,141.61773228283667,138.46189730817736,141.5802459716797,21698000,0.0,0.0
2021-05-18,142.5947130053203,143.96648631421476,139.96609594300602,140.0835418701172,18625600,0.0,0.0
2021-05-19,135.5934088620312,140.7207068678795,135.36103337209929,140.58328247070312,34400000,0.0,0.0
2021-05-20,142.94951201435512,146.75999995570876,142.62968882572596,146.04788208007812,32159200,0.0,0.0
2021-05-21,151.55747242082762,152.1396692849624,148.61653565375792,149.83837890625,67299200,0.0,0.0
2021-05-24,152.04471102909844,157.36689753510544,151.67989817958545,156.03759765625,55481600,0.0,0.0
2021-05-25,157.57679902910684,158.1015158615073,154.74328848223004,156.39491271972656,43540800,0.0,0.0
2021-05-26,157.2594628042844,157.85415001887424,155.7802481301111,156.91714477539062,37044000,0.0,0.0
2021-05-27,156.9146386721995,157.41687590687727,154.5184125460291,154.7982635498047,58147600,0.0,0.0
2021-05-28,154.92819416150994,162.68909588227226,154.92819416150994,162.35928344726562,64453600,0.0,0.0
2021-06-01,162.61413723914342,163.79602358316674,158.94857691493684,162.55917358398438,47280400,0.0,0.0
2021-06-02,162.43672112812712,169.098196376269,162.26929856049478,167.69393920898438,59416800,0.0,0.0
2021-06-03,166.91937306822734,172.49891605555777,165.7424889756951,169.60794067382812,58000800,0.0,0.0
2021-06-04,171.03468467064732,176.51679044017126,170.8647762223192,175.68972778320312,61712000,0.0,0.0
2021-06-07,175.61975884862474,178.03099171388615,171.83676803280062,176.09701538085938,57575600,0.0,0.0
2021-06-08,175.18001870858149,176.12201099855656,172.41896422728485,174.47789001464844,32384800,0.0,0.0
2021-06-09,175.10518140141951,175.69750320040527,172.5059519237893,173.53065490722656,38165600,0.04,0.0
2021-06-10,173.44817629229902,174.86775031386657,171.70869053133134,174.1979522705078,28777200,0.0,0.0
2021-06-11,174.74277792914904,179.33890808088216,174.38538656326048,178.19924926757812,41630800,0.0,0.0
2021-06-14,179.00651656791047,180.34112454681394,176.57474797954276,180.13368225097656,32137600,0.0,0.0
2021-06-15,179.09648496001154,180.10869474754398,177.227048377311,177.8318634033203,24303200,0.0,0.0
2021-06-16,177.85435207633083,179.49386152281366,175.79246823984002,178.04928588867188,30712400,0.0,0.0
2021-06-17,177.69189206247202,188.29373469810596,177.50945146748464,186.51675415039062,80965600,0.0,0.0
2021-06-18,187.7838831131396,193.69212128669363,185.78448057082534,186.33181762695312,96885600,0.0,0.0
2021-06-21,184.2974309436211,185.3096407338369,178.17426035662155,184.21746826171875,67238400,0.0,0.0
2021-06-22,184.65982487993176,189.58085521693863,183.8050845261402,188.8110809326172,58014400,0.0,0.0
2021-06-23,190.02071671967934,191.4702805040887,189.02101545398588,190.51556396484375,33235600,0.0,0.0
2021-06-24,192.22005682196496,194.1419831191154,190.82548453669443,191.99761962890625,32092400,0.0,0.0
2021-06-25,192.74739305926667,193.39720802725503,188.88856086080935,190.25314331054688,27836400,0.0,0.0
2021-06-28,193.55467372327902,200.72753370265372,193.1322993079107,199.79031372070312,49543600,0.0,0.0
2021-06-29,198.76559818319063,200.92745824021344,196.51128223501746,200.20767211914062,36763200,0.0,0.0
2021-06-30,199.9327489668943,201.56476861259557,198.57815801690066,199.96524047851562,32656800,0.0,0.0
2021-07-01,201.18989605723507,204.49890507469186,200.13021507023186,202.05963134765625,48013600,0.0,0.0
2021-07-02,204.34144821983668,204.99126323934192,202.81690978749336,204.80880737304688,34276400,0.0,0.0
2021-07-06,207.31305488976793,208.35774090668542,203.4417140872351,206.9231719970703,44670800,0.0,0.0
2021-07-07,208.47271258398132,208.6876447007415,203.2592740073232,203.65664672851562,41842800,0.0,0.0
2021-07-08,198.50567711986102,201.26985040986528,196.9486473359271,198.96803283691406,50330000,0.0,0.0
2021-07-09,199.56537136575187,200.74252513421024,197.48348914406404,200.44261169433594,29662400,0.0,0.0
2021-07-12,202.33952867131202,205.26615959785465,201.81719330597912,205.063720703125,32198400,0.0,0.0
2021-07-13,203.94406950477466,204.55138621674737,201.07991977587437,202.43951416015625,29070800,0.0,0.0
2021-07-14,203.516676593546,204.11650343339542,197.46848109961329,198.355712890625,38010000,0.0,0.0
2021-07-15,198.0583270618751,198.4107303339905,188.52868787222923,189.60586547851562,55056400,0.0,0.0
2021-07-16,190.2481505780786,191.5127873799592,180.67601358061535,181.55575561523438,68822400,0.0,0.0
2021-07-19,179.09897256055115,190.3631081015931,178.601623634821,187.74139404296875,74906000,0.0,0.0
2021-07-20,187.24404749907998,188.32372668145146,181.5857347532969,186.06439208984375,43468700,0.0,4.0
2021-07-21,188.76360121719463,195.2116713610514,187.36401028596094,194.04202270507812,37101700,0.0,0.0
2021-07-22,196.36132206606086,198.81058713224246,192.70241174858765,195.8814697265625,32382600,0.0,0.0
2021-07-23,196.5012788996998,196.9411498985257,192.44249419018377,195.52157592773438,19567200,0.0,0.0
2021-07-26,193.05231738449262,194.3619236382093,189.08350202923586,192.8823699951172,20394300,0.0,0.0
2021-07-27,192.5924505966878,196.16139158294524,187.35402551330444,192.0226287841797,24886300,0.0,0.0
2021-07-28,193.13227890133246,196.40130612415172,189.89324149442834,194.9717254638672,20219100,0.0,0.0
2021-07-29,195.13169850611018,198.47069717543204,193.22226536876406,196.56126403808594,19078100,0.0,0.0
2021-07-30,194.12199182578058,196.24136896245108,192.57246700846778,194.9317626953125,18322900,0.0,0.0
2021-08-02,196.94115886446795,199.55037990426288,193.5521720200659,197.44100952148438,21744400,0.0,0.0
2021-08-03,197.34101388312544,202.15958106496748,192.14257061218294,198.09078979492188,30181100,0.0,0.0
2021-08-04,199.8402801259074,203.11929910980368,198.22076893077954,202.679443359375,23130900,0.0,0.0
2021-08-05,204.93874857075932,207.26805422648576,203.35921882443805,206.30833435058594,21143500,0.0,0.0
2021-08-06,205.17869672709244,205.6385507747073,202.03963530997808,203.5991668701172,17825500,0.0,0.0
2021-08-09,204.39893249008813,205.01874240860946,201.3698235471276,202.88937377929688,14644300,0.0,0.0
2021-08-10,203.15929306434887,204.23897226515246,198.29075276668328,199.30044555664062,17923800,0.0,0.0
2021-08-11,200.37012731379247,200.43012220626798,194.24196862356754,196.93116760253906,18592500,0.0,0.0
2021-08-12,198.6406380068635,200.2301593548152,196.14138484811022,198.99053955078125,15165200,0.0,0.0
2021-08-13,198.99054565542806,202.07961899339855,198.4506984142067,201.8197021484375,18282500,0.0,0.0
2021-08-16,201.28986798249943,202.8094030141476,194.47189762085014,199.44041442871094,21087600,0.0,0.0
2021-08-17,196.79120732942198,197.64094428327675,192.61244795636873,194.52188110351562,20458500,0.0,0.0
2021-08-18,194.94175654312764,196.28135264502382,189.94324996509872,190.34312438964844,28591300,0.0,0.0
2021-08-19,194.88176751990696,204.88877171568814,187.5639469200473,197.9208526611328,76655500,0.0,0.0
2021-08-20,199.8502884577758,208.5876679658582,199.2704598793209,208.0978240966797,67503900,0.0,0.0
2021-08-23,209.64737232413322,219.90430246363312,209.43742833327371,219.51441955566406,57580700,0.0,0.0
2021-08-24,217.4650242602227,219.52440651356468,215.2856827313016,217.86489868164062,29729900,0.0,0.0
2021-08-25,217.30505667792917,224.63286869949147,217.15510759153705,222.0636444091797,34770100,0.0,0.0
2021-08-26,221.9336877399484,223.33326345283217,217.83490632413975,220.61407470703125,23794000,0.0,0.0
2021-08-27,221.77371977404036,227.152117335166,221.60377239347716,226.29237365722656,30426700,0.0,0.0
2021-08-30,228.23179929167455,230.3611525893758,225.44262425122434,226.81222534179688,26258000,0.0,0.0
2021-08-31,226.9222126474247,226.9222126474247,221.17291658984306,223.82260131835938,25985000,0.04,0.0
2021-09-01,224.8224711420483,226.9422066462392,223.54262911043259,224.3825225830078,20176700,0.0,0.0
2021-09-02,225.15242326557552,225.90233144099818,222.92270056259,223.93258666992188,18783400,0.0,0.0
2021-09-03,223.22266488684193,229.8318561573742,221.97281793898728,228.4020233154297,28053200,0.0,0.0
2021-09-07,228.3020520311838,228.96197490246357,225.1924321149765,226.59225463867188,19810700,0.0,0.0
2021-09-08,225.10244814979922,226.07233063881807,219.7431036230552,223.36265563964844,25443400,0.0,0.0
2021-09-09,223.09268448807822,225.35241762099508,221.28290847920252,221.74285888671875,19685600,0.0,0.0
2021-09-10,223.45262807216068,226.2322864091361,222.6727248125443,224.75247192382812,24814900,0.0,0.0
2021-09-13,226.81223028301335,229.6118906040374,218.55324683006768,221.49288940429688,29750000,0.0,0.0
2021-09-14,222.72272265041096,224.0725634359089,220.8329547048661,222.39276123046875,19975500,0.0,0.0
2021-09-15,223.0626765175132,223.6426073209732,219.6331038820087,223.3826446533203,16653800,0.0,0.0
2021-09-16,221.80283714189966,222.74272447320394,219.2431530735342,222.39276123046875,15603300,0.0,0.0
2021-09-17,222.9727006328705,223.18268163799158,218.2732790520821,218.9731903076172,29450300,0.0,0.0
2021-09-20,211.4341179234741,214.3037616706642,206.59469888350372,211.10415649414062,34944000,0.0,0.0
2021-09-21,214.1437725410552,214.22376457569456,209.47434622454148,212.43399047851562,20468800,0.0,0.0
2021-09-22,213.633851985086,219.5731273787402,211.93406311402424,219.38314819335938,26872600,0.0,0.0
2021-09-23,221.37288578584372,225.32241435524674,218.87319188466248,224.79248046875,24855500,0.0,0.0
2021-09-24,220.67297184379248,221.46288365077262,218.583231429645,220.782958984375,21765500,0.0,0.0
2021-09-27,217.07342510980868,217.96331553092872,213.22389038807626,216.573486328125,24521500,0.0,0.0
2021-09-28,212.11402395107262,214.16377599062858,206.48470843304958,206.96466064453125,34306900,0.0,0.0
2021-09-29,209.37436011308083,210.144270125163,204.64494340984697,205.14488220214844,21839400,0.0,0.0
2021-09-30,207.6545689123591,210.6342150917873,206.8546790522732,207.1346435546875,22080400,0.0,0.0
2021-10-01,207.47459958184353,208.56446249147984,202.00526795303594,207.3946075439453,24097800,0.0,0.0
2021-10-04,205.01489359135718,205.39485195638346,195.52606506136232,197.2958526611328,34563500,0.0,0.0
2021-10-05,199.4755737378707,206.45471485285185,198.51568456473353,204.48495483398438,27928200,0.0,0.0
2021-10-06,201.17536224550028,207.1746276122066,200.77541732382153,206.9746551513672,29720200,0.0,0.0
2021-10-07,210.89417474336972,213.19389620040846,209.6943247135428,210.7241973876953,25691900,0.0,0.0
2021-10-08,210.98416658689064,212.03404111679893,207.72457110796492,208.2845001220703,15102500,0.0,0.0
2021-10-11,205.7248172834636,210.60422487937618,205.0848962263703,206.92466735839844,16338800,0.0,0.0
2021-10-12,208.2544921822773,210.54422028584395,205.25485957132813,206.6846923828125,16213400,0.0,0.0
2021-10-13,209.15438362042374,209.87429669430708,207.10464679911914,209.36436462402344,18065200,0.0,0.0
2021-10-14,212.85393908782828,217.52336544536783,211.19413868254966,217.43338012695312,24358900,0.0,0.0
2021-10-15,218.0733058456402,219.28314917103938,216.59347604534548,218.59323120117188,22679500,0.0,0.0
2021-10-18,217.46337816619916,222.88271276413087,216.41350366643852,222.1927947998047,18949400,0.0,0.0
2021-10-19,222.73272892776396,223.76260163633964,220.3430220714202,222.87271118164062,16147300,0.0,0.0
2021-10-20,223.02270197240983,224.3025440812393,219.79310159285754,221.00294494628906,14627600,0.0,0.0
2021-10-21,220.94294354035358,227.08219108975263,220.8029612935694,226.8922119140625,18759000,0.0,0.0
2021-10-22,228.20206022629216,231.27169177959982,225.5823857982263,227.232177734375,24938400,0.0,0.0
2021-10-25,229.70186596249007,233.5214055380016,227.67211575059744,231.6316375732422,23023500,0.0,0.0
2021-10-26,239.86063241741772,252.55907465117136,239.21071809220666,247.13973999023438,48589800,0.0,0.0
2021-10-27,244.71003958653435,250.86927376237574,242.79027650169695,244.4800567626953,24599000,0.0,0.0
2021-10-28,248.7495430677429,249.46945614571106,245.1999746082734,249.3794708251953,23420400,0.0,0.0
2021-10-29,249.97939155406993,257.05852674392474,249.96939827063076,255.63870239257812,29213700,0.0,0.0
2021-11-01,256.4585919226099,258.9083042105409,252.23912255175173,258.2383728027344,26574000,0.0,0.0
2021-11-02,258.1883918746686,266.7473415828882,257.96841758485647,263.9776916503906,29411200,0.0,0.0
2021-11-03,266.66736180596166,267.80720637575104,262.31788824626847,265.94744873046875,23991000,0.0,0.0
2021-11-04,272.25665959999384,313.6115793530018,271.1467796809687,297.9735107421875,115363100,0.0,0.0
2021-11-05,301.8330243732015,313.96154366515594,294.0639869687629,297.4835510253906,85072800,0.0,0.0
2021-11-08,301.45307256239244,310.9619178202976,299.0333859809309,308.0022888183594,50310100,0.0,0.0
2021-11-09,322.7804810430859,323.0604455391592,299.6033265399283,306.532470703125,64674600,0.0,0.0
2021-11-10,293.5240519019163,308.4622249789576,287.7447608684071,294.5539245605469,63620600,0.0,0.0
2021-11-11,304.6426962670373,305.8625481452654,297.73353847051544,303.86279296875,33217200,0.0,0.0
2021-11-12,300.06327033890767,306.76243187192887,296.2637171952229,303.86279296875,41215100,0.0,0.0
2021-11-15,305.48256988024696,306.402470627612,292.4341804089985,300.2132263183594,38490900,0.0,0.0
2021-11-16,297.55355276635476,303.86277758779255,297.0236188919561,301.9930114746094,26448400,0.0,0.0
2021-11-17,304.14274838877714,305.0526406285761,287.9647368172942,292.57415771484375,42850800,0.0,0.0
2021-11-18,323.630378190875,327.55988961666674,313.1716371074925,316.7112121582031,78171100,0.0,0.0
2021-11-19,322.39052615465,330.83950405162045,319.0109349958618,329.80963134765625,53386700,0.0,0.0
